     0.000000000         0.000000000       -0.6118839837        0.1941160163        0.1941160163        0.6681160163        0.8341160163       -0.6118839837        0.1941160163        0.1941160163        0.6681160163        0.8341160163         0.000000000    
     0.000000000        0.2500000000E-01   -0.6073457447        0.1645824821        0.1772963287        0.6771873390        0.8557352938       -0.6073457447        0.1645824821        0.1772963287        0.6771873390        0.8557352938         0.000000000    
     0.000000000        0.5000000000E-01   -0.5946872433        0.8665147892E-01    0.1321451514        0.7000211073        0.9094155890       -0.5946872433        0.8665147892E-01    0.1321451514        0.7000211073        0.9094155890         0.000000000    
     0.000000000        0.7500000000E-01   -0.5767253361       -0.2095449770E-01    0.6961962089E-01    0.7284026858        0.9749918983       -0.5767253361       -0.2095449770E-01    0.6961962089E-01    0.7284026858        0.9749918983         0.000000000    
     0.000000000        0.1000000000       -0.5579869528       -0.1447407636        0.1148192652E-10    0.7564909498         1.036827631       -0.5579869528       -0.1447407636        0.1148192652E-10    0.7564909498         1.036827631         0.000000000    
     0.000000000        0.1250000000       -0.5444541539       -0.2765830224       -0.6845972740E-01    0.7819625072         1.084320898       -0.5444541539       -0.2765830224       -0.6845972740E-01    0.7819625072         1.084320898         0.000000000    
     0.000000000        0.1500000000       -0.5430445721       -0.4111636009       -0.1287989645        0.8048204913         1.109793593       -0.5430445721       -0.4111636009       -0.1287989645        0.8048204913         1.109793593         0.000000000    
     0.000000000        0.1750000000       -0.5601599716       -0.5444662858       -0.1753043332        0.8259623014         1.107478719       -0.5601599716       -0.5444662858       -0.1753043332        0.8259623014         1.107478719         0.000000000    
     0.000000000        0.2000000000       -0.6731481993       -0.5987681030       -0.2052318963        0.8460450160         1.073369729       -0.6731481993       -0.5987681030       -0.2052318963        0.8460450160         1.073369729         0.000000000    
     0.000000000        0.2250000000       -0.7943436330       -0.6565473380       -0.2200108469        0.8648830262         1.005432552       -0.7943436330       -0.6565473380       -0.2200108469        0.8648830262         1.005432552         0.000000000    
     0.000000000        0.2500000000       -0.9056519097       -0.7279752893       -0.2231430327        0.8814663710        0.9038839424       -0.9056519097       -0.7279752893       -0.2231430327        0.8814663710        0.9038839424         0.000000000    
     0.000000000        0.2750000000        -1.005184983       -0.8072559732       -0.2177320010        0.7713742834        0.8944226219        -1.005184983       -0.8072559732       -0.2177320010        0.7713742834        0.8944226219         0.000000000    
     0.000000000        0.3000000000        -1.091612863       -0.8893205930       -0.2060757559        0.6129900607        0.9025884499        -1.091612863       -0.8893205930       -0.2060757559        0.6129900607        0.9025884499         0.000000000    
     0.000000000        0.3250000000        -1.164180195       -0.9698381493       -0.1901238304        0.4360436466        0.9054271964        -1.164180195       -0.9698381493       -0.1901238304        0.4360436466        0.9054271964         0.000000000    
     0.000000000        0.3500000000        -1.222692197        -1.045180484       -0.1717573419        0.2496609319        0.9031979890        -1.222692197        -1.045180484       -0.1717573419        0.2496609319        0.9031979890         0.000000000    
     0.000000000        0.3750000000        -1.267489839        -1.112456969       -0.1528006326        0.6421602910E-01    0.8969050735        -1.267489839        -1.112456969       -0.1528006326        0.6421602910E-01    0.8969050735         0.000000000    
     0.000000000        0.4000000000        -1.299452284        -1.169526841       -0.1349230151       -0.1093051806        0.8881009374        -1.299452284        -1.169526841       -0.1349230151       -0.1093051806        0.8881009374         0.000000000    
     0.000000000        0.4250000000        -1.320063482        -1.214940562       -0.2599216721       -0.1195423079        0.8786148825        -1.320063482        -1.214940562       -0.2599216721       -0.1195423079        0.8786148825         0.000000000    
     0.000000000        0.4500000000        -1.331509979        -1.247815645       -0.3772276852       -0.1077699196        0.8702616273        -1.331509979        -1.247815645       -0.3772276852       -0.1077699196        0.8702616273         0.000000000    
