#Nkx__Nky
#   40   40
#Deta_Dtemp
# 0.20000000E-02  0.0000000    
#Erange_Maxom
#    0.4000000000       200
#     0.000000000    
#---chi0---
#path=00-11
           0  0.0000000E+00  1.534511206026156E-020
           1  0.0000000E+00 -5.745165319477403E-017
           2  0.0000000E+00 -1.076297132927200E-017
           3  0.0000000E+00 -2.720380933100393E-017
           4  0.0000000E+00 -8.733149030257459E-017
           5  0.0000000E+00 -2.869760488783276E-017
           6  0.0000000E+00 -4.794720656928103E-017
           7  0.0000000E+00 -4.414427927183483E-019
           8  0.0000000E+00 -1.067123291660060E-019
           9  0.0000000E+00  1.814043148403497E-019
          10  0.0000000E+00 -1.164993647376110E-019
          11  0.0000000E+00  2.938005163238404E-019
          12  0.0000000E+00 -1.023566938453224E-019
          13  0.0000000E+00  2.077330436039940E-019
          14  0.0000000E+00  4.369772293128773E-017
          15  0.0000000E+00  2.155752927694740E-017
          16  0.0000000E+00  6.106203441293985E-018
          17  0.0000000E+00  1.179107603624012E-017
          18  0.0000000E+00  1.561011924031094E-018
          19  0.0000000E+00  7.842066554050627E-018
          20  0.0000000E+00 -1.020542018779278E-018
          21  0.0000000E+00 -7.878972652101098E-018
          22  0.0000000E+00 -1.888282738176402E-018
          23  0.0000000E+00 -1.152856405167939E-017
          24  0.0000000E+00 -6.465620089952385E-018
          25  0.0000000E+00 -2.146865386725994E-017
          26  0.0000000E+00 -4.380550664546264E-017
          27  0.0000000E+00 -4.103399579621296E-019
          28  0.0000000E+00  5.056118498609352E-019
          29  0.0000000E+00  1.864163841515433E-019
          30  0.0000000E+00  2.600749730866243E-020
          31  0.0000000E+00  7.078148932849917E-020
          32  0.0000000E+00  3.527160501344297E-019
          33  0.0000000E+00 -5.616994764959712E-019
          34  0.0000000E+00  4.530892283983210E-017
          35  0.0000000E+00  2.936354288579580E-017
          36  0.0000000E+00  8.728109422266751E-017
          37  0.0000000E+00  2.803880358085605E-017
          38  0.0000000E+00  1.172807817411021E-017
          39  0.0000000E+00  5.786613957147091E-017
          40  0.0000000E+00  1.534511206026156E-020
 
           0  2.0000001E-03  4.041519379691969E-005
           1  2.0000001E-03  3.130180370635492E-003
           2  2.0000001E-03  2.987860802747248E-003
           3  2.0000001E-03  5.649995682953276E-004
           4  2.0000001E-03  6.221096207628961E-004
           5  2.0000001E-03  8.238527374692141E-004
           6  2.0000001E-03  8.559963824027220E-004
           7  2.0000001E-03  4.723887367515265E-005
           8  2.0000001E-03  2.219194275929603E-005
           9  2.0000001E-03  1.670631883530478E-005
          10  2.0000001E-03  1.423982703256163E-005
          11  2.0000001E-03  1.304570877030339E-005
          12  2.0000001E-03  1.293852173673304E-005
          13  2.0000001E-03  1.721108118918584E-005
          14  2.0000001E-03  1.001854710024174E-003
          15  2.0000001E-03  1.467383076592031E-004
          16  2.0000001E-03  8.719440563913629E-005
          17  2.0000001E-03  1.457587694324653E-004
          18  2.0000001E-03  1.085831177781818E-004
          19  2.0000001E-03  4.624898833215433E-004
          20  2.0000001E-03  4.810673645339981E-003
          21  2.0000001E-03  4.624898833215221E-004
          22  2.0000001E-03  1.085831177781798E-004
          23  2.0000001E-03  1.457587694324410E-004
          24  2.0000001E-03  8.719440563912405E-005
          25  2.0000001E-03  1.467383076591570E-004
          26  2.0000001E-03  1.001854710024029E-003
          27  2.0000001E-03  1.721108118918542E-005
          28  2.0000001E-03  1.293852173673321E-005
          29  2.0000001E-03  1.304570877030361E-005
          30  2.0000001E-03  1.423982703256173E-005
          31  2.0000001E-03  1.670631883530470E-005
          32  2.0000001E-03  2.219194275929632E-005
          33  2.0000001E-03  4.723887367515387E-005
          34  2.0000001E-03  8.559963824028194E-004
          35  2.0000001E-03  8.238527374692735E-004
          36  2.0000001E-03  6.221096207630699E-004
          37  2.0000001E-03  5.649995682953796E-004
          38  2.0000001E-03  2.987860802747265E-003
          39  2.0000001E-03  3.130180370635627E-003
          40  2.0000001E-03  4.041519379691969E-005
 
           0  4.0000002E-03  8.092783945577131E-005
           1  4.0000002E-03  6.467718839133033E-003
           2  4.0000002E-03  6.373857410107545E-003
           3  4.0000002E-03  1.136907177871340E-003
           4  4.0000002E-03  1.259139040494281E-003
           5  4.0000002E-03  1.701616593626182E-003
           6  4.0000002E-03  1.768017739095847E-003
           7  4.0000002E-03  9.453416275578795E-005
           8  4.0000002E-03  4.438893755686898E-005
           9  4.0000002E-03  3.341501447209214E-005
          10  4.0000002E-03  2.848127779692512E-005
          11  4.0000002E-03  2.609282384665961E-005
          12  4.0000002E-03  2.587873993354025E-005
          13  4.0000002E-03  3.443536948800197E-005
          14  4.0000002E-03  3.296429277300957E-003
          15  4.0000002E-03  3.099801945416994E-004
          16  4.0000002E-03  1.763598621863930E-004
          17  4.0000002E-03  3.068721344123488E-004
          18  4.0000002E-03  2.193497482751856E-004
          19  4.0000002E-03  1.000662665211699E-003
          20  4.0000002E-03  1.486971491265732E-002
          21  4.0000002E-03  1.000662665211659E-003
          22  4.0000002E-03  2.193497482751827E-004
          23  4.0000002E-03  3.068721344123155E-004
          24  4.0000002E-03  1.763598621863801E-004
          25  4.0000002E-03  3.099801945416438E-004
          26  4.0000002E-03  3.296429277300606E-003
          27  4.0000002E-03  3.443536948800086E-005
          28  4.0000002E-03  2.587873993354037E-005
          29  4.0000002E-03  2.609282384665977E-005
          30  4.0000002E-03  2.848127779692478E-005
          31  4.0000002E-03  3.341501447209199E-005
          32  4.0000002E-03  4.438893755686849E-005
          33  4.0000002E-03  9.453416275578835E-005
          34  4.0000002E-03  1.768017739095957E-003
          35  4.0000002E-03  1.701616593626240E-003
          36  4.0000002E-03  1.259139040494472E-003
          37  4.0000002E-03  1.136907177871397E-003
          38  4.0000002E-03  6.373857410107598E-003
          39  4.0000002E-03  6.467718839133182E-003
          40  4.0000002E-03  8.092783945577131E-005
 
           0  6.0000001E-03  1.216361942193986E-004
           1  6.0000001E-03  1.026816747200398E-002
           2  6.0000001E-03  1.074111619999631E-002
           3  6.0000001E-03  1.722932462206446E-003
           4  6.0000001E-03  1.927305976685898E-003
           5  6.0000001E-03  2.702782028510399E-003
           6  6.0000001E-03  2.803697764748139E-003
           7  6.0000001E-03  1.419426400120325E-004
           8  6.0000001E-03  6.659604110642908E-005
           9  6.0000001E-03  5.012846496655589E-005
          10  6.0000001E-03  4.272597669261719E-005
          11  6.0000001E-03  3.914275211843408E-005
          12  6.0000001E-03  3.882235217913919E-005
          13  6.0000001E-03  5.168615814351308E-005
          14  6.0000001E-03  5.276767895658644E-003
          15  6.0000001E-03  5.131518004391368E-004
          16  6.0000001E-03  2.696463807313859E-004
          17  6.0000001E-03  5.054518794132439E-004
          18  6.0000001E-03  3.346660391782232E-004
          19  6.0000001E-03  1.748193948326075E-003
          20  6.0000001E-03  2.384644348433349E-002
          21  6.0000001E-03  1.748193948325992E-003
          22  6.0000001E-03  3.346660391782203E-004
          23  6.0000001E-03  5.054518794131954E-004
          24  6.0000001E-03  2.696463807313716E-004
          25  6.0000001E-03  5.131518004390539E-004
          26  6.0000001E-03  5.276767895658918E-003
          27  6.0000001E-03  5.168615814351284E-005
          28  6.0000001E-03  3.882235217913902E-005
          29  6.0000001E-03  3.914275211843441E-005
          30  6.0000001E-03  4.272597669261691E-005
          31  6.0000001E-03  5.012846496655557E-005
          32  6.0000001E-03  6.659604110642933E-005
          33  6.0000001E-03  1.419426400120324E-004
          34  6.0000001E-03  2.803697764748286E-003
          35  6.0000001E-03  2.702782028510459E-003
          36  6.0000001E-03  1.927305976686097E-003
          37  6.0000001E-03  1.722932462206506E-003
          38  6.0000001E-03  1.074111619999638E-002
          39  6.0000001E-03  1.026816747200424E-002
          40  6.0000001E-03  1.216361942193986E-004
 
           0  8.0000004E-03  1.626401392611408E-004
           1  8.0000004E-03  1.490749859804364E-002
