  0.000000000000000E+000 -0.611883983652573       -1.88388398365257     
  5.000000074505806E-002 -0.607345744697597       -1.88064653807136     
  0.100000001490116      -0.594687243275744       -1.87109394339642     
  0.150000005960464      -0.576725336072433       -1.85562990970500     
  0.200000002980232      -0.557986952777216       -1.83472629755777     
  0.250000000000000      -0.544454153924039       -1.80876074230948     
  0.300000011920929      -0.543044572110251       -1.77796408722479     
  0.349999994039536      -0.560159971620076       -1.74250196226037     
  0.400000005960464      -0.673148199267402       -1.70264660015942     
  0.449999988079071      -0.794343633002086       -1.65896636153928     
  0.500000000000000      -0.905651909697700       -1.61246791139675     
  0.550000011920929       -1.00518498280669       -1.56464815929968     
  0.600000023841858       -1.09161286309614       -1.51743387804179     
  0.649999976158142       -1.16418019506380       -1.47300236815531     
  0.699999988079071       -1.22269219702860       -1.43349154329697     
  0.750000000000000       -1.26748983925542       -1.40063156837876     
  0.800000011920929       -1.29945228359078       -1.37537053239319     
  0.850000023841858       -1.32006348202267       -1.35762178865992     
  0.899999976158142       -1.33150997918228       -1.34631794236995     
  0.949999988079071       -1.33657315678941       -1.33999799383294     
   1.00000000000000       -1.33788398365257       -1.33788398365257     
   1.05000000074506       -1.33999799383294       -1.33657315678941     
   1.10000000149012       -1.34631794236995       -1.33150997918228     
   1.15000000596046       -1.35762178865992       -1.32006348202267     
   1.20000000298023       -1.37537053239318       -1.29945228359078     
   1.25000000000000       -1.40063156837876       -1.26748983925542     
   1.30000001192093       -1.43349154329697       -1.22269219702860     
   1.34999999403954       -1.47300236815531       -1.16418019506380     
   1.40000000596046       -1.51743387804179       -1.09161286309614     
   1.44999998807907       -1.56464815929968       -1.00518498280669     
   1.50000000000000       -1.61246791139675      -0.905651909697700     
   1.55000001192093       -1.65896636153928      -0.794343633002086     
   1.60000002384186       -1.70264660015942      -0.673148199267402     
   1.64999997615814       -1.74250196226037      -0.560159971620077     
   1.69999998807907       -1.77796408722479      -0.543044572110251     
   1.75000000000000       -1.80876074230948      -0.544454153924039     
   1.80000001192093       -1.83472629755777      -0.557986952777215     
   1.85000002384186       -1.85562990970500      -0.576725336072433     
   1.89999997615814       -1.87109394339642      -0.594687243275744     
   1.94999998807907       -1.88064653807136      -0.607345744697597     
   2.00000000000000       -1.88388398365257      -0.611883983652573     
   2.07071067917233       -1.87729653194911      -0.603057413424633     
   2.14142135834465       -1.85656915394287      -0.581845819959317     
   2.21213204278533       -1.81912098801522      -0.567311366109581     
   2.28284271668930       -1.76162137269725      -0.596951349772504     
   2.35355339059327       -1.68118537446328      -0.674590974472572     
   2.42426408557067       -1.57656587373736      -0.745927057820387     
   2.49497473840121       -1.44898035923394      -0.786176370521220     
   2.56568543337861       -1.30229859659368      -0.799665209137455     
   2.63639608620915       -1.14250937693427      -0.811287828770135     
   2.70710678118655      -0.976615084721769      -0.976615084721769     
   2.77781747616394      -0.811287828770135       -1.14250937693427     
   2.84852817114134      -0.799665209137457       -1.30229859659368     
   2.91923878182503      -0.786176370521220       -1.44898035923394     
   2.98994947680243      -0.745927057820387       -1.57656587373736     
   3.06066017177982      -0.674590974472571       -1.68118537446328     
   3.13137086675722      -0.596951349772503       -1.76162137269725     
   3.20208156173461      -0.567311366109581       -1.81912098801522     
   3.27279217241831      -0.581845819959317       -1.85656915394287     
