#fermi_surface
#data: ikx,iky, iband,ispin, kFx1,kFy1,kFx2,kFy2, izero, E1,E2,E3,E4
#Beginning
  -17  -19    3    1   -0.4000000000       -0.4592063105       -0.4053813931       -0.4500000000        2    0.4924090714E-01    0.1425312238E-01    0.3028903827E-01   -0.8308297452E-02
  -17  -18    3    1   -0.4053813931       -0.4500000000       -0.4250000000       -0.4261046952        2    0.3028903827E-01   -0.8308297452E-02   -0.1400281559E-02   -0.4582774274E-01
  -17   17    3    1   -0.4250000000        0.4261046952       -0.4053813931        0.4500000000        2   -0.1400281559E-02   -0.4582774274E-01    0.3028903827E-01   -0.8308297452E-02
  -17   18    3    1   -0.4053813931        0.4500000000       -0.4000000000        0.4592063105        2    0.3028903827E-01   -0.8308297452E-02    0.4924090714E-01    0.1425312238E-01
  -16  -20    3    1   -0.3876163188       -0.5000000000       -0.3921608120       -0.4750000000        2    0.2177290683E-01   -0.2218192855E-01    0.1425312238E-01   -0.3120159297E-01
  -16  -19    3    1   -0.3921608120       -0.4750000000       -0.4000000000       -0.4592063105        2    0.1425312238E-01   -0.3120159297E-01   -0.8308297452E-02   -0.5815740444E-01
  -16   18    3    1   -0.4000000000        0.4592063105       -0.3921608120        0.4750000000        2   -0.8308297452E-02   -0.5815740444E-01    0.1425312238E-01   -0.3120159297E-01
  -16   19    3    1   -0.3921608120        0.4750000000       -0.3876163188        0.5000000000        2    0.1425312238E-01   -0.3120159297E-01    0.2177290683E-01   -0.2218192855E-01
   -5   -1    3    1   -0.1000000000       -0.1009050725E-09   -0.1000000000         0.000000000        2   -0.7178501621E-01   -0.2844514611E-02   -0.6845972740E-01    0.1148103834E-10
   -5    0    3    1   -0.1000000000         0.000000000       -0.1000000000        0.1009050740E-09    2   -0.6845972740E-01    0.1148103834E-10   -0.7178501621E-01   -0.2844514611E-02
   -4   -4    3    1   -0.7500000000E-01   -0.7678693658E-01   -0.7678693658E-01   -0.7500000000E-01    2   -0.1066696008       -0.5411778401E-01   -0.5411778401E-01    0.4165975255E-02
   -4   -3    3    1   -0.7678693658E-01   -0.7500000000E-01   -0.9289223255E-01   -0.5000000000E-01    2   -0.5411778401E-01    0.4165975255E-02   -0.1857632339E-01    0.4676178570E-01
   -4   -2    3    1   -0.9289223255E-01   -0.5000000000E-01   -0.9897858341E-01   -0.2500000000E-01    2   -0.1857632339E-01    0.4676178570E-01   -0.2844514611E-02    0.6677728902E-01
   -4   -1    3    1   -0.9897858341E-01   -0.2500000000E-01   -0.1000000000       -0.1009050725E-09    2   -0.2844514611E-02    0.6677728902E-01    0.1148103834E-10    0.6961962089E-01
   -4    0    3    1   -0.1000000000        0.1009050740E-09   -0.9897858341E-01    0.2500000000E-01    2    0.1148103834E-10    0.6961962089E-01   -0.2844514611E-02    0.6677728902E-01
   -4    1    3    1   -0.9897858341E-01    0.2500000000E-01   -0.9289223255E-01    0.5000000000E-01    2   -0.2844514611E-02    0.6677728902E-01   -0.1857632339E-01    0.4676178570E-01
   -4    2    3    1   -0.9289223255E-01    0.5000000000E-01   -0.7678693658E-01    0.7500000000E-01    2   -0.1857632339E-01    0.4676178570E-01   -0.5411778401E-01    0.4165975255E-02
   -4    3    3    1   -0.7678693658E-01    0.7500000000E-01   -0.7500000000E-01    0.7678693658E-01    2   -0.5411778401E-01    0.4165975255E-02   -0.1066696008       -0.5411778401E-01
   -3   -4    3    1   -0.7500000000E-01   -0.7678693658E-01   -0.5000000000E-01   -0.9289223255E-01    2   -0.5411778401E-01   -0.1857632339E-01    0.4165975255E-02    0.4676178570E-01
   -3    3    3    1   -0.7500000000E-01    0.7678693658E-01   -0.5000000000E-01    0.9289223255E-01    2    0.4165975255E-02    0.4676178570E-01   -0.5411778401E-01   -0.1857632339E-01
   -2   -4    3    1   -0.5000000000E-01   -0.9289223255E-01   -0.2500000000E-01   -0.9897858341E-01    2   -0.1857632339E-01   -0.2844514611E-02    0.4676178570E-01    0.6677728902E-01
   -2    3    3    1   -0.5000000000E-01    0.9289223255E-01   -0.2500000000E-01    0.9897858341E-01    2    0.4676178570E-01    0.6677728902E-01   -0.1857632339E-01   -0.2844514611E-02
   -1   -5    3    1     0.000000000       -0.1000000000       -0.1009109289E-09   -0.1000000000        2   -0.7178501621E-01   -0.6845972740E-01   -0.2844514611E-02    0.1148170448E-10
   -1   -4    3    1   -0.1009109289E-09   -0.1000000000       -0.2500000000E-01   -0.9897858341E-01    2   -0.2844514611E-02    0.1148170448E-10    0.6677728902E-01    0.6961962089E-01
   -1    3    3    1   -0.2500000000E-01    0.9897858341E-01   -0.1009128822E-09    0.1000000000        2    0.6677728902E-01    0.6961962089E-01   -0.2844514611E-02    0.1148192652E-10
   -1    4    3    1   -0.1009128822E-09    0.1000000000         0.000000000        0.1000000000        2   -0.2844514611E-02    0.1148192652E-10   -0.7178501621E-01   -0.6845972740E-01
    0   -5    3    1     0.000000000       -0.1000000000        0.1009109286E-09   -0.1000000000        2   -0.6845972740E-01   -0.7178501621E-01    0.1148170448E-10   -0.2844514611E-02
    0   -4    3    1    0.1009109286E-09   -0.1000000000        0.2500000000E-01   -0.9897858341E-01    2    0.1148170448E-10   -0.2844514611E-02    0.6961962089E-01    0.6677728902E-01
    0    3    3    1    0.2500000000E-01    0.9897858341E-01    0.1009128801E-09    0.1000000000        2    0.6961962089E-01    0.6677728902E-01    0.1148192652E-10   -0.2844514611E-02
    0    4    3    1    0.1009128801E-09    0.1000000000         0.000000000        0.1000000000        2    0.1148192652E-10   -0.2844514611E-02   -0.6845972740E-01   -0.7178501621E-01
    1   -4    3    1    0.2500000000E-01   -0.9897858341E-01    0.5000000000E-01   -0.9289223255E-01    2   -0.2844514611E-02   -0.1857632339E-01    0.6677728902E-01    0.4676178570E-01
    1    3    3    1    0.2500000000E-01    0.9897858341E-01    0.5000000000E-01    0.9289223255E-01    2    0.6677728902E-01    0.4676178570E-01   -0.2844514611E-02   -0.1857632339E-01
    2   -4    3    1    0.5000000000E-01   -0.9289223255E-01    0.7500000000E-01   -0.7678693658E-01    2   -0.1857632339E-01   -0.5411778401E-01    0.4676178570E-01    0.4165975255E-02
    2    3    3    1    0.5000000000E-01    0.9289223255E-01    0.7500000000E-01    0.7678693658E-01    2    0.4676178570E-01    0.4165975255E-02   -0.1857632339E-01   -0.5411778401E-01
    3   -4    3    1    0.7500000000E-01   -0.7678693658E-01    0.7678693658E-01   -0.7500000000E-01    2   -0.5411778401E-01   -0.1066696008        0.4165975255E-02   -0.5411778401E-01
    3   -3    3    1    0.7678693658E-01   -0.7500000000E-01    0.9289223255E-01   -0.5000000000E-01    2    0.4165975255E-02   -0.5411778401E-01    0.4676178570E-01   -0.1857632339E-01
    3   -2    3    1    0.9289223255E-01   -0.5000000000E-01    0.9897858341E-01   -0.2500000000E-01    2    0.4676178570E-01   -0.1857632339E-01    0.6677728902E-01   -0.2844514611E-02
    3   -1    3    1    0.9897858341E-01   -0.2500000000E-01    0.1000000000       -0.1009050725E-09    2    0.6677728902E-01   -0.2844514611E-02    0.6961962089E-01    0.1148103834E-10
    3    0    3    1    0.1000000000        0.1009050740E-09    0.9897858341E-01    0.2500000000E-01    2    0.6961962089E-01    0.1148103834E-10    0.6677728902E-01   -0.2844514611E-02
    3    1    3    1    0.9897858341E-01    0.2500000000E-01    0.9289223255E-01    0.5000000000E-01    2    0.6677728902E-01   -0.2844514611E-02    0.4676178570E-01   -0.1857632339E-01
    3    2    3    1    0.9289223255E-01    0.5000000000E-01    0.7678693658E-01    0.7500000000E-01    2    0.4676178570E-01   -0.1857632339E-01    0.4165975255E-02   -0.5411778401E-01
    3    3    3    1    0.7678693658E-01    0.7500000000E-01    0.7500000000E-01    0.7678693658E-01    2    0.4165975255E-02   -0.5411778401E-01   -0.5411778401E-01   -0.1066696008    
    4   -1    3    1    0.1000000000       -0.1009050725E-09    0.1000000000         0.000000000        2   -0.2844514611E-02   -0.7178501621E-01    0.1148103834E-10   -0.6845972740E-01
    4    0    3    1    0.1000000000         0.000000000        0.1000000000        0.1009050740E-09    2    0.1148103834E-10   -0.6845972740E-01   -0.2844514611E-02   -0.7178501621E-01
   15  -20    3    1    0.3876163188       -0.5000000000        0.3921608120       -0.4750000000        2   -0.2218192855E-01    0.2177290683E-01   -0.3120159297E-01    0.1425312238E-01
   15  -19    3    1    0.3921608120       -0.4750000000        0.4000000000       -0.4592063105        2   -0.3120159297E-01    0.1425312238E-01   -0.5815740444E-01   -0.8308297452E-02
   15   18    3    1    0.4000000000        0.4592063105        0.3921608120        0.4750000000        2   -0.5815740444E-01   -0.8308297452E-02   -0.3120159297E-01    0.1425312238E-01
   15   19    3    1    0.3921608120        0.4750000000        0.3876163188        0.5000000000        2   -0.3120159297E-01    0.1425312238E-01   -0.2218192855E-01    0.2177290683E-01
   16  -19    3    1    0.4000000000       -0.4592063105        0.4053813931       -0.4500000000        2    0.1425312238E-01    0.4924090714E-01   -0.8308297452E-02    0.3028903827E-01
   16  -18    3    1    0.4053813931       -0.4500000000        0.4250000000       -0.4261046952        2   -0.8308297452E-02    0.3028903827E-01   -0.4582774274E-01   -0.1400281559E-02
   16   17    3    1    0.4250000000        0.4261046952        0.4053813931        0.4500000000        2   -0.4582774274E-01   -0.1400281559E-02   -0.8308297452E-02    0.3028903827E-01
   16   18    3    1    0.4053813931        0.4500000000        0.4000000000        0.4592063105        2   -0.8308297452E-02    0.3028903827E-01    0.1425312238E-01    0.4924090714E-01
   17  -18    3    1    0.4250000000       -0.4261046952        0.4261046952       -0.4250000000        2    0.3028903827E-01    0.5763413660E-01   -0.1400281559E-02    0.3028903827E-01
   17  -17    3    1    0.4261046952       -0.4250000000        0.4500000000       -0.4053813931        2   -0.1400281559E-02    0.3028903827E-01   -0.4582774274E-01   -0.8308297452E-02
   17   16    3    1    0.4500000000        0.4053813931        0.4261046952        0.4250000000        2   -0.4582774274E-01   -0.8308297452E-02   -0.1400281559E-02    0.3028903827E-01
   17   17    3    1    0.4261046952        0.4250000000        0.4250000000        0.4261046952        2   -0.1400281559E-02    0.3028903827E-01    0.3028903827E-01    0.5763413660E-01
   18  -17    3    1    0.4500000000       -0.4053813931        0.4592063105       -0.4000000000        2    0.3028903827E-01    0.4924090714E-01   -0.8308297452E-02    0.1425312238E-01
   18  -16    3    1    0.4592063105       -0.4000000000        0.4750000000       -0.3921608120        2   -0.8308297452E-02    0.1425312238E-01   -0.5815740444E-01   -0.3120159297E-01
   18   15    3    1    0.4750000000        0.3921608120        0.4592063105        0.4000000000        2   -0.5815740444E-01   -0.3120159297E-01   -0.8308297452E-02    0.1425312238E-01
   18   16    3    1    0.4592063105        0.4000000000        0.4500000000        0.4053813931        2   -0.8308297452E-02    0.1425312238E-01    0.3028903827E-01    0.4924090714E-01
   19  -16    3    1    0.4750000000       -0.3921608120        0.5000000000       -0.3876163188        2    0.1425312238E-01    0.2177290683E-01   -0.3120159297E-01   -0.2218192855E-01
   19   15    3    1    0.4750000000        0.3921608120        0.5000000000        0.3876163188        2   -0.3120159297E-01   -0.2218192855E-01    0.1425312238E-01    0.2177290683E-01
 
  -20   -5    4    1   -0.5000000000       -0.1036706891       -0.4750000000       -0.1009643301        2    0.5145606592E-01    0.5992444530E-01   -0.8855383220E-02   -0.2404216096E-02
  -20    4    4    1   -0.5000000000        0.1036706891       -0.4750000000        0.1009643301        2   -0.8855383220E-02   -0.2404216096E-02    0.5145606592E-01    0.5992444530E-01
  -19   -5    4    1   -0.4750000000       -0.1009643301       -0.4720718103       -0.1000000000        2    0.5992444530E-01    0.8562876229E-01   -0.2404216096E-02    0.1812225505E-01
  -19   -4    4    1   -0.4720718103       -0.1000000000       -0.4500000000       -0.9146502695E-01    2   -0.2404216096E-02    0.1812225505E-01   -0.4822349810E-01   -0.3496008903E-01
  -19    3    4    1   -0.4500000000        0.9146502695E-01   -0.4720718103        0.1000000000        2   -0.4822349810E-01   -0.3496008903E-01   -0.2404216096E-02    0.1812225505E-01
  -19    4    4    1   -0.4720718103        0.1000000000       -0.4750000000        0.1009643301        2   -0.2404216096E-02    0.1812225505E-01    0.5992444530E-01    0.8562876229E-01
  -18   -4    4    1   -0.4500000000       -0.9146502695E-01   -0.4250000000       -0.7724883148E-01    2    0.1812225505E-01    0.5600033493E-01   -0.3496008903E-01   -0.5535333987E-02
  -18    3    4    1   -0.4500000000        0.9146502695E-01   -0.4250000000        0.7724883148E-01    2   -0.3496008903E-01   -0.5535333987E-02    0.1812225505E-01    0.5600033493E-01
  -17   -4    4    1   -0.4250000000       -0.7724883148E-01   -0.4225632950       -0.7500000000E-01    2    0.5600033493E-01    0.1151688027       -0.5535333987E-02    0.5125584521E-01
  -17   -3    4    1   -0.4225632950       -0.7500000000E-01   -0.4000000000       -0.5273025701E-01    2   -0.5535333987E-02    0.5125584521E-01   -0.5803589984E-01   -0.6283935584E-02
  -17    2    4    1   -0.4000000000        0.5273025701E-01   -0.4225632950        0.7500000000E-01    2   -0.5803589984E-01   -0.6283935584E-02   -0.5535333987E-02    0.5125584521E-01
  -17    3    4    1   -0.4225632950        0.7500000000E-01   -0.4250000000        0.7724883148E-01    2   -0.5535333987E-02    0.5125584521E-01    0.5600033493E-01    0.1151688027    
  -16   -3    4    1   -0.4000000000       -0.5273025701E-01   -0.3985519380       -0.5000000000E-01    2    0.5125584521E-01    0.1424431848       -0.6283935584E-02    0.1022047822    
  -16   -2    4    1   -0.3985519380       -0.5000000000E-01   -0.3886583364       -0.2500000000E-01    2   -0.6283935584E-02    0.1022047822       -0.6210273141E-01    0.7478796944E-01
  -16   -1    4    1   -0.3886583364       -0.2500000000E-01   -0.3842518991         0.000000000        2   -0.6210273141E-01    0.7478796944E-01   -0.1093051806        0.6421602910E-01
  -16    0    4    1   -0.3842518991         0.000000000       -0.3886583364        0.2500000000E-01    2   -0.1093051806        0.6421602910E-01   -0.6210273141E-01    0.7478796944E-01
  -16    1    4    1   -0.3886583364        0.2500000000E-01   -0.3985519380        0.5000000000E-01    2   -0.6210273141E-01    0.7478796944E-01   -0.6283935584E-02    0.1022047822    
  -16    2    4    1   -0.3985519380        0.5000000000E-01   -0.4000000000        0.5273025701E-01    2   -0.6283935584E-02    0.1022047822        0.5125584521E-01    0.1424431848    
   -5  -20    4    1   -0.1036706891       -0.5000000000       -0.1009643301       -0.4750000000        2    0.5145606592E-01   -0.8855383220E-02    0.5992444530E-01   -0.2404216096E-02
   -5  -19    4    1   -0.1009643301       -0.4750000000       -0.1000000000       -0.4720718103        2    0.5992444530E-01   -0.2404216096E-02    0.8562876229E-01    0.1812225505E-01
   -5   18    4    1   -0.1000000000        0.4720718103       -0.1009643301        0.4750000000        2    0.8562876229E-01    0.1812225505E-01    0.5992444530E-01   -0.2404216096E-02
   -5   19    4    1   -0.1009643301        0.4750000000       -0.1036706891        0.5000000000        2    0.5992444530E-01   -0.2404216096E-02    0.5145606592E-01   -0.8855383220E-02
   -4  -19    4    1   -0.1000000000       -0.4720718103       -0.9146502695E-01   -0.4500000000        2   -0.2404216096E-02   -0.4822349810E-01    0.1812225505E-01   -0.3496008903E-01
   -4  -18    4    1   -0.9146502695E-01   -0.4500000000       -0.7724883148E-01   -0.4250000000        2    0.1812225505E-01   -0.3496008903E-01    0.5600033493E-01   -0.5535333987E-02
   -4  -17    4    1   -0.7724883148E-01   -0.4250000000       -0.7500000000E-01   -0.4225632950        2    0.5600033493E-01   -0.5535333987E-02    0.1151688027        0.5125584521E-01
   -4   16    4    1   -0.7500000000E-01    0.4225632950       -0.7724883148E-01    0.4250000000        2    0.1151688027        0.5125584521E-01    0.5600033493E-01   -0.5535333987E-02
   -4   17    4    1   -0.7724883148E-01    0.4250000000       -0.9146502695E-01    0.4500000000        2    0.5600033493E-01   -0.5535333987E-02    0.1812225505E-01   -0.3496008903E-01
   -4   18    4    1   -0.9146502695E-01    0.4500000000       -0.1000000000        0.4720718103        2    0.1812225505E-01   -0.3496008903E-01   -0.2404216096E-02   -0.4822349810E-01
   -3  -17    4    1   -0.7500000000E-01   -0.4225632950       -0.5273025701E-01   -0.4000000000        2   -0.5535333987E-02   -0.5803589984E-01    0.5125584521E-01   -0.6283935584E-02
   -3  -16    4    1   -0.5273025701E-01   -0.4000000000       -0.5000000000E-01   -0.3985519380        2    0.5125584521E-01   -0.6283935584E-02    0.1424431848        0.1022047822    
   -3   15    4    1   -0.5000000000E-01    0.3985519380       -0.5273025701E-01    0.4000000000        2    0.1424431848        0.1022047822        0.5125584521E-01   -0.6283935584E-02
   -3   16    4    1   -0.5273025701E-01    0.4000000000       -0.7500000000E-01    0.4225632950        2    0.5125584521E-01   -0.6283935584E-02   -0.5535333987E-02   -0.5803589984E-01
   -2  -16    4    1   -0.5000000000E-01   -0.3985519380       -0.2500000000E-01   -0.3886583364        2   -0.6283935584E-02   -0.6210273141E-01    0.1022047822        0.7478796944E-01
   -2   15    4    1   -0.5000000000E-01    0.3985519380       -0.2500000000E-01    0.3886583364        2    0.1022047822        0.7478796944E-01   -0.6283935584E-02   -0.6210273141E-01
   -1  -16    4    1   -0.2500000000E-01   -0.3886583364         0.000000000       -0.3842518991        2   -0.6210273141E-01   -0.1093051806        0.7478796944E-01    0.6421602910E-01
   -1   15    4    1   -0.2500000000E-01    0.3886583364         0.000000000        0.3842518991        2    0.7478796944E-01    0.6421602910E-01   -0.6210273141E-01   -0.1093051806    
    0  -16    4    1     0.000000000       -0.3842518991        0.2500000000E-01   -0.3886583364        2   -0.1093051806       -0.6210273141E-01    0.6421602910E-01    0.7478796944E-01
    0   15    4    1     0.000000000        0.3842518991        0.2500000000E-01    0.3886583364        2    0.6421602910E-01    0.7478796944E-01   -0.1093051806       -0.6210273141E-01
    1  -16    4    1    0.2500000000E-01   -0.3886583364        0.5000000000E-01   -0.3985519380        2   -0.6210273141E-01   -0.6283935584E-02    0.7478796944E-01    0.1022047822    
    1   15    4    1    0.2500000000E-01    0.3886583364        0.5000000000E-01    0.3985519380        2    0.7478796944E-01    0.1022047822       -0.6210273141E-01   -0.6283935584E-02
    2  -17    4    1    0.7500000000E-01   -0.4225632950        0.5273025701E-01   -0.4000000000        2   -0.5803589984E-01   -0.5535333987E-02   -0.6283935584E-02    0.5125584521E-01
    2  -16    4    1    0.5273025701E-01   -0.4000000000        0.5000000000E-01   -0.3985519380        2   -0.6283935584E-02    0.5125584521E-01    0.1022047822        0.1424431848    
    2   15    4    1    0.5000000000E-01    0.3985519380        0.5273025701E-01    0.4000000000        2    0.1022047822        0.1424431848       -0.6283935584E-02    0.5125584521E-01
    2   16    4    1    0.5273025701E-01    0.4000000000        0.7500000000E-01    0.4225632950        2   -0.6283935584E-02    0.5125584521E-01   -0.5803589984E-01   -0.5535333987E-02
    3  -19    4    1    0.1000000000       -0.4720718103        0.9146502695E-01   -0.4500000000        2   -0.4822349810E-01   -0.2404216096E-02   -0.3496008903E-01    0.1812225505E-01
    3  -18    4    1    0.9146502695E-01   -0.4500000000        0.7724883148E-01   -0.4250000000        2   -0.3496008903E-01    0.1812225505E-01   -0.5535333987E-02    0.5600033493E-01
    3  -17    4    1    0.7724883148E-01   -0.4250000000        0.7500000000E-01   -0.4225632950        2   -0.5535333987E-02    0.5600033493E-01    0.5125584521E-01    0.1151688027    
    3   16    4    1    0.7500000000E-01    0.4225632950        0.7724883148E-01    0.4250000000        2    0.5125584521E-01    0.1151688027       -0.5535333987E-02    0.5600033493E-01
    3   17    4    1    0.7724883148E-01    0.4250000000        0.9146502695E-01    0.4500000000        2   -0.5535333987E-02    0.5600033493E-01   -0.3496008903E-01    0.1812225505E-01
    3   18    4    1    0.9146502695E-01    0.4500000000        0.1000000000        0.4720718103        2   -0.3496008903E-01    0.1812225505E-01   -0.4822349810E-01   -0.2404216096E-02
    4  -20    4    1    0.1036706891       -0.5000000000        0.1009643301       -0.4750000000        2   -0.8855383220E-02    0.5145606592E-01   -0.2404216096E-02    0.5992444530E-01
    4  -19    4    1    0.1009643301       -0.4750000000        0.1000000000       -0.4720718103        2   -0.2404216096E-02    0.5992444530E-01    0.1812225505E-01    0.8562876229E-01
    4   18    4    1    0.1000000000        0.4720718103        0.1009643301        0.4750000000        2    0.1812225505E-01    0.8562876229E-01   -0.2404216096E-02    0.5992444530E-01
    4   19    4    1    0.1009643301        0.4750000000        0.1036706891        0.5000000000        2   -0.2404216096E-02    0.5992444530E-01   -0.8855383220E-02    0.5145606592E-01
   15   -3    4    1    0.4000000000       -0.5273025701E-01    0.3985519380       -0.5000000000E-01    2    0.1424431848        0.5125584521E-01    0.1022047822       -0.6283935584E-02
   15   -2    4    1    0.3985519380       -0.5000000000E-01    0.3886583364       -0.2500000000E-01    2    0.1022047822       -0.6283935584E-02    0.7478796944E-01   -0.6210273141E-01
   15   -1    4    1    0.3886583364       -0.2500000000E-01    0.3842518991         0.000000000        2    0.7478796944E-01   -0.6210273141E-01    0.6421602910E-01   -0.1093051806    
   15    0    4    1    0.3842518991         0.000000000        0.3886583364        0.2500000000E-01    2    0.6421602910E-01   -0.1093051806        0.7478796944E-01   -0.6210273141E-01
   15    1    4    1    0.3886583364        0.2500000000E-01    0.3985519380        0.5000000000E-01    2    0.7478796944E-01   -0.6210273141E-01    0.1022047822       -0.6283935584E-02
   15    2    4    1    0.3985519380        0.5000000000E-01    0.4000000000        0.5273025701E-01    2    0.1022047822       -0.6283935584E-02    0.1424431848        0.5125584521E-01
   16   -4    4    1    0.4250000000       -0.7724883148E-01    0.4225632950       -0.7500000000E-01    2    0.1151688027        0.5600033493E-01    0.5125584521E-01   -0.5535333987E-02
   16   -3    4    1    0.4225632950       -0.7500000000E-01    0.4000000000       -0.5273025701E-01    2    0.5125584521E-01   -0.5535333987E-02   -0.6283935584E-02   -0.5803589984E-01
   16    2    4    1    0.4000000000        0.5273025701E-01    0.4225632950        0.7500000000E-01    2   -0.6283935584E-02   -0.5803589984E-01    0.5125584521E-01   -0.5535333987E-02
   16    3    4    1    0.4225632950        0.7500000000E-01    0.4250000000        0.7724883148E-01    2    0.5125584521E-01   -0.5535333987E-02    0.1151688027        0.5600033493E-01
   17   -4    4    1    0.4250000000       -0.7724883148E-01    0.4500000000       -0.9146502695E-01    2    0.5600033493E-01    0.1812225505E-01   -0.5535333987E-02   -0.3496008903E-01
