#fermi_velocity
#Energy=     0.000000000    
#size=    100    100
#data: dkx, dky, Vfx, Vfy, dl, iband, ispin
#Beginning
 -0.42056547 -0.43061262 -0.24804230 -0.23069945  0.00166740    3    1
 -0.42556547 -0.42556547 -0.23971381 -0.23971381  0.01254274    3    1
 -0.42940025 -0.08043633  0.24507917 -0.36424621  0.00148334    4    1
 -0.42440025 -0.07677076  0.26974206 -0.36652917  0.01091609    4    1
 -0.42440025  0.07677076  0.26974206  0.36652917  0.01091609    4    1
 -0.42940025  0.08043633  0.24507917  0.36424621  0.00148334    4    1
 -0.42556547  0.42556547 -0.23971381  0.23971381  0.01254274    3    1
 -0.42056547  0.43061262 -0.24804230  0.23069945  0.00166740    3    1
 -0.41121651 -0.44155840 -0.26061771 -0.20684705  0.00395398    3    1
 -0.41621651 -0.43561262 -0.25409846 -0.22029721  0.01158688    3    1
 -0.41801703 -0.07177076  0.30832443 -0.36925488  0.00531704    4    1
 -0.41301703 -0.06729756  0.34610373 -0.37010023  0.00810078    4    1
 -0.41301703  0.06729756  0.34610373  0.37010023  0.00810078    4    1
 -0.41801703  0.07177076  0.30832443  0.36925488  0.00531704    4    1
 -0.41621651  0.43561262 -0.25409846  0.22029721  0.01158688    3    1
 -0.41121651  0.44155840 -0.26061771  0.20684705  0.00395398    3    1
 -0.40247302 -0.45383629 -0.26972305 -0.17371465  0.00912862    3    1
 -0.40747302 -0.44655840 -0.26473816 -0.19412295  0.00853939    3    1
 -0.40801859 -0.06229756  0.39393977 -0.36895623  0.00606788    4    1
 -0.40301859 -0.05639109  0.45673599 -0.36396237  0.00940980    4    1
 -0.40301859  0.05639109  0.45673599  0.36396237  0.00940980    4    1
 -0.40801859  0.06229756  0.39393977  0.36895623  0.00606788    4    1
 -0.40747302  0.44655840 -0.26473816  0.19412295  0.00853939    3    1
 -0.40247302  0.45383629 -0.26972305  0.17371465  0.00912862    3    1
 -0.39181422 -0.47481626 -0.27805875 -0.10237188  0.01029325    3    1
 -0.39610653 -0.46500000 -0.27500801 -0.13788508  0.01116081    3    1
 -0.39929231 -0.45883629 -0.27276352 -0.15847092  0.00272400    3    1
 -0.39914965 -0.05139109  0.52014056 -0.35567125  0.00326082    4    1
 -0.39554434 -0.04500000  0.59995424 -0.34100788  0.01141750    4    1
 -0.39139469 -0.03701272  0.72162835 -0.30967793  0.00659364    4    1
 -0.39139469  0.03701272  0.72162835  0.30967793  0.00659364    4    1
 -0.39554434  0.04500000  0.59995424  0.34100788  0.01141750    4    1
 -0.39914965  0.05139109  0.52014056  0.35567125  0.00326082    4    1
 -0.39929231  0.45883629 -0.27276352  0.15847092  0.00272400    3    1
 -0.39610653  0.46500000 -0.27500801  0.13788508  0.01116081    3    1
 -0.39181422  0.47481626 -0.27805875  0.10237188  0.01029325    3    1
 -0.38735628 -0.49500000 -0.28062170 -0.02100316  0.01002674    3    1
 -0.38879643 -0.48500000 -0.27991709 -0.06234323  0.01022819    3    1
 -0.38993533 -0.47981626 -0.27967255 -0.08318622  0.00038958    3    1
 -0.38933132 -0.03201272  0.80069531 -0.28298438  0.00424177    4    1
 -0.38738071 -0.02500000  0.90334028 -0.23955128  0.01032344    4    1
 -0.38531914 -0.01500000  1.03430999 -0.15584594  0.01012084    4    1
 -0.38427735 -0.00500000  1.11162829 -0.05406959  0.01001373    4    1
 -0.38427735  0.00500000  1.11162829  0.05406959  0.01001373    4    1
 -0.38531914  0.01500000  1.03430999  0.15584594  0.01012084    4    1
 -0.38738071  0.02500000  0.90334028  0.23955128  0.01032344    4    1
 -0.38933132  0.03201272  0.80069531  0.28298438  0.00424177    4    1
 -0.38993533  0.47981626 -0.27967255  0.08318622  0.00038958    3    1
 -0.38879643  0.48500000 -0.27991709  0.06234323  0.01022819    3    1
 -0.38735628  0.49500000 -0.28062170  0.02100316  0.01002674    3    1
 -0.10377520 -0.49500000 -0.34593076  0.01710678  0.01001179    4    1
 -0.10281636 -0.48500000 -0.34642714  0.05108203  0.01010202    4    1
 -0.10105017 -0.47547347 -0.34757965  0.08291568  0.00929352    4    1
 -0.10000000  0.00000000  0.44742175  0.00000000  0.00000000    3    1
 -0.10000000  0.00000000  0.44742175  0.00000000  0.00000000    3    1
 -0.10105017  0.47547347 -0.34757965 -0.08291568  0.00929352    4    1
 -0.10281636  0.48500000 -0.34642714 -0.05108203  0.01010202    4    1
 -0.10377520  0.49500000 -0.34593076 -0.01710678  0.01001179    4    1
 -0.09987999 -0.47047347 -0.34884763  0.09950306  0.00097688    4    1
 -0.09802604 -0.46500000 -0.34921671  0.11706914  0.01058424    4    1
 -0.09419029 -0.45500000 -0.35177933  0.14940810  0.01084761    4    1
 -0.09104423 -0.44793514 -0.35469778  0.17304198  0.00462778    4    1
 -0.09155522 -0.05329475  0.42035489  0.19075168  0.00728673    3    1
 -0.09473761 -0.04500000  0.43564728  0.14094723  0.01051621    3    1
 -0.09736464 -0.03500000  0.44619494  0.08815894  0.01019798    3    1
 -0.09889645 -0.02500000  0.44992311  0.04710568  0.01005644    3    1
 -0.09965627 -0.01500000  0.44934548  0.01994168  0.01001038    3    1
 -0.09994207 -0.00500000  0.44771389  0.00497023  0.01000067    3    1
 -0.09994207  0.00500000  0.44771389 -0.00497023  0.01000067    3    1
 -0.09965627  0.01500000  0.44934548 -0.01994168  0.01001038    3    1
 -0.09889645  0.02500000  0.44992311 -0.04710568  0.01005644    3    1
 -0.09736464  0.03500000  0.44619494 -0.08815894  0.01019798    3    1
 -0.09473761  0.04500000  0.43564728 -0.14094723  0.01051621    3    1
 -0.09155522  0.05329475  0.42035489 -0.19075168  0.00728673    3    1
 -0.09104423  0.44793514 -0.35469778 -0.17304198  0.00462778    4    1
 -0.09419029  0.45500000 -0.35177933 -0.14940810  0.01084761    4    1
 -0.09802604  0.46500000 -0.34921671 -0.11706914  0.01058424    4    1
 -0.09987999  0.47047347 -0.34884763 -0.09950306  0.00097688    4    1
 -0.08846485 -0.44293514 -0.35684289  0.19039077  0.00662471    4    1
 -0.08390118 -0.43500000 -0.36083759  0.22047698  0.01169136    4    1
 -0.08043633 -0.42940025 -0.36424621  0.24507917  0.00148334    4    1
 -0.08067859 -0.07079449  0.36111918  0.30154562  0.00208968    3    1
 -0.08480385 -0.06500000  0.38515332  0.26543435  0.01214570    3    1
 -0.08912526 -0.05829475  0.40775623  0.22218303  0.00383303    3    1
 -0.08912526  0.05829475  0.40775623 -0.22218303  0.00383303    3    1
 -0.08480385  0.06500000  0.38515332 -0.26543435  0.01214570    3    1
 -0.08067859  0.07079449  0.36111918 -0.30154562  0.00208968    3    1
 -0.08043633  0.42940025 -0.36424621 -0.24507917  0.00148334    4    1
 -0.08390118  0.43500000 -0.36083759 -0.22047698  0.01169136    4    1
 -0.08846485  0.44293514 -0.35684289 -0.19039077  0.00662471    4    1
 -0.07677076 -0.42440025 -0.36652917  0.26974206  0.01091609    4    1
 -0.07177076 -0.41801703 -0.36925488  0.30832443  0.00531704    4    1
 -0.07079449 -0.08067859  0.30154562  0.36111918  0.00208968    3    1
 -0.07579449 -0.07579449  0.33294288  0.33294288  0.01189499    3    1
 -0.07023411 -0.00233272  0.72658119  0.03552734  0.00468887    2    1
 -0.07023411  0.00233272  0.72658119 -0.03552734  0.00468887    2    1
 -0.07579449  0.07579449  0.33294288 -0.33294288  0.01189499    3    1
 -0.07079449  0.08067859  0.30154562 -0.36111918  0.00208968    3    1
 -0.07177076  0.41801703 -0.36925488 -0.30832443  0.00531704    4    1
 -0.07677076  0.42440025 -0.36652917 -0.26974206  0.01091609    4    1
 -0.06729756 -0.41301703 -0.37010023  0.34610373  0.00810078    4    1
 -0.06229756 -0.40801859 -0.36895623  0.39393977  0.00606788    4    1
 -0.06500000 -0.08480385  0.26543435  0.38515332  0.01214570    3    1
 -0.06065458 -0.03101765  0.62277296  0.38618292  0.00241998    2    1
 -0.06379922 -0.02500000  0.65317978  0.32951645  0.01117147    2    1
 -0.06785585 -0.01500000  0.69699743  0.21537348  0.01047933    2    1
 -0.06971120 -0.00733272  0.71966848  0.11012315  0.00536575    2    1
 -0.06971120  0.00733272  0.71966848 -0.11012315  0.00536575    2    1
 -0.06785585  0.01500000  0.69699743 -0.21537348  0.01047933    2    1
 -0.06379922  0.02500000  0.65317978 -0.32951645  0.01117147    2    1
 -0.06065458  0.03101765  0.62277296 -0.38618292  0.00241998    2    1
 -0.06500000  0.08480385  0.26543435 -0.38515332  0.01214570    3    1
 -0.06229756  0.40801859 -0.36895623 -0.39393977  0.00606788    4    1
 -0.06729756  0.41301703 -0.37010023 -0.34610373  0.00810078    4    1
 -0.05639109 -0.40301859 -0.36396237  0.45673599  0.00940980    4    1
 -0.05139109 -0.39914965 -0.35567125  0.52014056  0.00326082    4    1
 -0.05329475 -0.09155522  0.19075168  0.42035489  0.00728673    3    1
 -0.05829475 -0.08912526  0.22218303  0.40775623  0.00383303    3    1
 -0.05211916 -0.04243497  0.55357624  0.48004703  0.00645598    2    1
 -0.05711916 -0.03601765  0.59341886  0.42947754  0.00983023    2    1
 -0.05711916  0.03601765  0.59341886 -0.42947754  0.00983023    2    1
 -0.05211916  0.04243497  0.55357624 -0.48004703  0.00645598    2    1
 -0.05829475  0.08912526  0.22218303 -0.40775623  0.00383303    3    1
 -0.05329475  0.09155522  0.19075168 -0.42035489  0.00728673    3    1
 -0.05139109  0.39914965 -0.35567125 -0.52014056  0.00326082    4    1
 -0.05639109  0.40301859 -0.36396237 -0.45673599  0.00940980    4    1
 -0.04500000 -0.39554434 -0.34100788  0.59995424  0.01141750    4    1
 -0.04500000 -0.09473761  0.14094723  0.43564728  0.01051621    3    1
 -0.04243497 -0.05211916  0.48004703  0.55357624  0.00645598    2    1
 -0.04743497 -0.04743497  0.51807082  0.51807082  0.00725500    2    1
 -0.04743497  0.04743497  0.51807082 -0.51807082  0.00725500    2    1
 -0.04243497  0.05211916  0.48004703 -0.55357624  0.00645598    2    1
 -0.04500000  0.09473761  0.14094723 -0.43564728  0.01051621    3    1
 -0.04500000  0.39554434 -0.34100788 -0.59995424  0.01141750    4    1
 -0.03701272 -0.39139469 -0.30967793  0.72162835  0.00659364    4    1
 -0.03201272 -0.38933132 -0.28298438  0.80069531  0.00424177    4    1
 -0.03500000 -0.09736464  0.08815894  0.44619494  0.01019798    3    1
 -0.03101765 -0.06065458  0.38618292  0.62277296  0.00241998    2    1
 -0.03601765 -0.05711916  0.42947754  0.59341886  0.00983023    2    1
 -0.03601765  0.05711916  0.42947754 -0.59341886  0.00983023    2    1
 -0.03101765  0.06065458  0.38618292 -0.62277296  0.00241998    2    1
 -0.03500000  0.09736464  0.08815894 -0.44619494  0.01019798    3    1
 -0.03201272  0.38933132 -0.28298438 -0.80069531  0.00424177    4    1
 -0.03701272  0.39139469 -0.30967793 -0.72162835  0.00659364    4    1
 -0.02500000 -0.38738071 -0.23955128  0.90334028  0.01032344    4    1
 -0.02500000 -0.09889645  0.04710568  0.44992311  0.01005644    3    1
 -0.02500000 -0.06379922  0.32951645  0.65317978  0.01117147    2    1
 -0.02500000  0.06379922  0.32951645 -0.65317978  0.01117147    2    1
 -0.02500000  0.09889645  0.04710568 -0.44992311  0.01005644    3    1
 -0.02500000  0.38738071 -0.23955128 -0.90334028  0.01032344    4    1
 -0.01500000 -0.38531914 -0.15584594  1.03430999  0.01012084    4    1
 -0.01500000 -0.09965627  0.01994168  0.44934548  0.01001038    3    1
 -0.01500000 -0.06785585  0.21537348  0.69699743  0.01047933    2    1
 -0.01500000  0.06785585  0.21537348 -0.69699743  0.01047933    2    1
 -0.01500000  0.09965627  0.01994168 -0.44934548  0.01001038    3    1
 -0.01500000  0.38531914 -0.15584594 -1.03430999  0.01012084    4    1
 -0.00500000 -0.38427735 -0.05406959  1.11162829  0.01001373    4    1
  0.00000000 -0.10000000  0.00000000  0.44742175  0.00000000    3    1
 -0.00500000 -0.09994207  0.00497023  0.44771389  0.01000067    3    1
 -0.00233272 -0.07023411  0.03552734  0.72658119  0.00468887    2    1
 -0.00733272 -0.06971120  0.11012315  0.71966848  0.00536575    2    1
 -0.00733272  0.06971120  0.11012315 -0.71966848  0.00536575    2    1
 -0.00233272  0.07023411  0.03552734 -0.72658119  0.00468887    2    1
 -0.00500000  0.09994207  0.00497023 -0.44771389  0.01000067    3    1
  0.00000000  0.10000000  0.00000000 -0.44742175  0.00000000    3    1
 -0.00500000  0.38427735 -0.05406959 -1.11162829  0.01001373    4    1
  0.00500000 -0.38427735  0.05406959  1.11162829  0.01001373    4    1
  0.00000000 -0.10000000  0.00000000  0.44742175  0.00000000    3    1
  0.00500000 -0.09994207 -0.00497023  0.44771389  0.01000067    3    1
  0.00233272 -0.07023411 -0.03552734  0.72658119  0.00468887    2    1
  0.00733272 -0.06971120 -0.11012315  0.71966848  0.00536575    2    1
  0.00733272  0.06971120 -0.11012315 -0.71966848  0.00536575    2    1
  0.00233272  0.07023411 -0.03552734 -0.72658119  0.00468887    2    1
  0.00500000  0.09994207 -0.00497023 -0.44771389  0.01000067    3    1
  0.00000000  0.10000000  0.00000000 -0.44742175  0.00000000    3    1
  0.00500000  0.38427735  0.05406959 -1.11162829  0.01001373    4    1
  0.01500000 -0.38531914  0.15584594  1.03430999  0.01012084    4    1
  0.01500000 -0.09965627 -0.01994168  0.44934548  0.01001038    3    1
  0.01500000 -0.06785585 -0.21537348  0.69699743  0.01047933    2    1
  0.01500000  0.06785585 -0.21537348 -0.69699743  0.01047933    2    1
  0.01500000  0.09965627 -0.01994168 -0.44934548  0.01001038    3    1
  0.01500000  0.38531914  0.15584594 -1.03430999  0.01012084    4    1
  0.02500000 -0.38738071  0.23955128  0.90334028  0.01032344    4    1
  0.02500000 -0.09889645 -0.04710568  0.44992311  0.01005644    3    1
  0.02500000 -0.06379922 -0.32951645  0.65317978  0.01117147    2    1
  0.02500000  0.06379922 -0.32951645 -0.65317978  0.01117147    2    1
  0.02500000  0.09889645 -0.04710568 -0.44992311  0.01005644    3    1
  0.02500000  0.38738071  0.23955128 -0.90334028  0.01032344    4    1
  0.03701272 -0.39139469  0.30967793  0.72162835  0.00659364    4    1
  0.03201272 -0.38933132  0.28298438  0.80069531  0.00424177    4    1
  0.03500000 -0.09736464 -0.08815894  0.44619494  0.01019798    3    1
  0.03101765 -0.06065458 -0.38618292  0.62277296  0.00241998    2    1
  0.03601765 -0.05711916 -0.42947754  0.59341886  0.00983023    2    1
  0.03601765  0.05711916 -0.42947754 -0.59341886  0.00983023    2    1
  0.03101765  0.06065458 -0.38618292 -0.62277296  0.00241998    2    1
  0.03500000  0.09736464 -0.08815894 -0.44619494  0.01019798    3    1
  0.03201272  0.38933132  0.28298438 -0.80069531  0.00424177    4    1
  0.03701272  0.39139469  0.30967793 -0.72162835  0.00659364    4    1
  0.04500000 -0.39554434  0.34100788  0.59995424  0.01141750    4    1
  0.04500000 -0.09473761 -0.14094723  0.43564728  0.01051621    3    1
  0.04243497 -0.05211916 -0.48004703  0.55357624  0.00645598    2    1
  0.04743497 -0.04743497 -0.51807082  0.51807082  0.00725500    2    1
  0.04743497  0.04743497 -0.51807082 -0.51807082  0.00725500    2    1
  0.04243497  0.05211916 -0.48004703 -0.55357624  0.00645598    2    1
  0.04500000  0.09473761 -0.14094723 -0.43564728  0.01051621    3    1
  0.04500000  0.39554434  0.34100788 -0.59995424  0.01141750    4    1
  0.05639109 -0.40301859  0.36396237  0.45673599  0.00940980    4    1
  0.05139109 -0.39914965  0.35567125  0.52014056  0.00326082    4    1
  0.05329475 -0.09155522 -0.19075168  0.42035489  0.00728673    3    1
  0.05829475 -0.08912526 -0.22218303  0.40775623  0.00383303    3    1
  0.05211916 -0.04243497 -0.55357624  0.48004703  0.00645598    2    1
  0.05711916 -0.03601765 -0.59341886  0.42947754  0.00983023    2    1
  0.05711916  0.03601765 -0.59341886 -0.42947754  0.00983023    2    1
  0.05211916  0.04243497 -0.55357624 -0.48004703  0.00645598    2    1
  0.05829475  0.08912526 -0.22218303 -0.40775623  0.00383303    3    1
  0.05329475  0.09155522 -0.19075168 -0.42035489  0.00728673    3    1
  0.05139109  0.39914965  0.35567125 -0.52014056  0.00326082    4    1
  0.05639109  0.40301859  0.36396237 -0.45673599  0.00940980    4    1
  0.06729756 -0.41301703  0.37010023  0.34610373  0.00810078    4    1
  0.06229756 -0.40801859  0.36895623  0.39393977  0.00606788    4    1
  0.06500000 -0.08480385 -0.26543435  0.38515332  0.01214570    3    1
  0.06065458 -0.03101765 -0.62277296  0.38618292  0.00241998    2    1
  0.06379922 -0.02500000 -0.65317978  0.32951645  0.01117147    2    1
  0.06785585 -0.01500000 -0.69699743  0.21537348  0.01047933    2    1
  0.06971120 -0.00733272 -0.71966848  0.11012315  0.00536575    2    1
  0.06971120  0.00733272 -0.71966848 -0.11012315  0.00536575    2    1
  0.06785585  0.01500000 -0.69699743 -0.21537348  0.01047933    2    1
  0.06379922  0.02500000 -0.65317978 -0.32951645  0.01117147    2    1
  0.06065458  0.03101765 -0.62277296 -0.38618292  0.00241998    2    1
  0.06500000  0.08480385 -0.26543435 -0.38515332  0.01214570    3    1
  0.06229756  0.40801859  0.36895623 -0.39393977  0.00606788    4    1
  0.06729756  0.41301703  0.37010023 -0.34610373  0.00810078    4    1
  0.07677076 -0.42440025  0.36652917  0.26974206  0.01091609    4    1
  0.07177076 -0.41801703  0.36925488  0.30832443  0.00531704    4    1
  0.07079449 -0.08067859 -0.30154562  0.36111918  0.00208968    3    1
  0.07579449 -0.07579449 -0.33294288  0.33294288  0.01189499    3    1
  0.07023411 -0.00233272 -0.72658119  0.03552734  0.00468887    2    1
  0.07023411  0.00233272 -0.72658119 -0.03552734  0.00468887    2    1
  0.07579449  0.07579449 -0.33294288 -0.33294288  0.01189499    3    1
  0.07079449  0.08067859 -0.30154562 -0.36111918  0.00208968    3    1
  0.07177076  0.41801703  0.36925488 -0.30832443  0.00531704    4    1
  0.07677076  0.42440025  0.36652917 -0.26974206  0.01091609    4    1
  0.08846485 -0.44293514  0.35684289  0.19039077  0.00662471    4    1
  0.08390118 -0.43500000  0.36083759  0.22047698  0.01169136    4    1
  0.08043633 -0.42940025  0.36424621  0.24507917  0.00148334    4    1
  0.08067859 -0.07079449 -0.36111918  0.30154562  0.00208968    3    1
  0.08480385 -0.06500000 -0.38515332  0.26543435  0.01214570    3    1
  0.08912526 -0.05829475 -0.40775623  0.22218303  0.00383303    3    1
  0.08912526  0.05829475 -0.40775623 -0.22218303  0.00383303    3    1
  0.08480385  0.06500000 -0.38515332 -0.26543435  0.01214570    3    1
  0.08067859  0.07079449 -0.36111918 -0.30154562  0.00208968    3    1
  0.08043633  0.42940025  0.36424621 -0.24507917  0.00148334    4    1
  0.08390118  0.43500000  0.36083759 -0.22047698  0.01169136    4    1
  0.08846485  0.44293514  0.35684289 -0.19039077  0.00662471    4    1
  0.09987999 -0.47047347  0.34884763  0.09950306  0.00097688    4    1
  0.09802604 -0.46500000  0.34921671  0.11706914  0.01058424    4    1
  0.09419029 -0.45500000  0.35177933  0.14940810  0.01084761    4    1
  0.09104423 -0.44793514  0.35469778  0.17304198  0.00462778    4    1
  0.09155522 -0.05329475 -0.42035489  0.19075168  0.00728673    3    1
  0.09473761 -0.04500000 -0.43564728  0.14094723  0.01051621    3    1
  0.09736464 -0.03500000 -0.44619494  0.08815894  0.01019798    3    1
  0.09889645 -0.02500000 -0.44992311  0.04710568  0.01005644    3    1
  0.09965627 -0.01500000 -0.44934548  0.01994168  0.01001038    3    1
  0.09994207 -0.00500000 -0.44771389  0.00497023  0.01000067    3    1
  0.09994207  0.00500000 -0.44771389 -0.00497023  0.01000067    3    1
  0.09965627  0.01500000 -0.44934548 -0.01994168  0.01001038    3    1
  0.09889645  0.02500000 -0.44992311 -0.04710568  0.01005644    3    1
  0.09736464  0.03500000 -0.44619494 -0.08815894  0.01019798    3    1
  0.09473761  0.04500000 -0.43564728 -0.14094723  0.01051621    3    1
  0.09155522  0.05329475 -0.42035489 -0.19075168  0.00728673    3    1
  0.09104423  0.44793514  0.35469778 -0.17304198  0.00462778    4    1
  0.09419029  0.45500000  0.35177933 -0.14940810  0.01084761    4    1
  0.09802604  0.46500000  0.34921671 -0.11706914  0.01058424    4    1
  0.09987999  0.47047347  0.34884763 -0.09950306  0.00097688    4    1
  0.10377520 -0.49500000  0.34593076  0.01710678  0.01001179    4    1
  0.10281636 -0.48500000  0.34642714  0.05108203  0.01010202    4    1
  0.10105017 -0.47547347  0.34757965  0.08291568  0.00929352    4    1
  0.10000000  0.00000000 -0.44742175  0.00000000  0.00000000    3    1
  0.10000000  0.00000000 -0.44742175  0.00000000  0.00000000    3    1
  0.10105017  0.47547347  0.34757965 -0.08291568  0.00929352    4    1
  0.10281636  0.48500000  0.34642714 -0.05108203  0.01010202    4    1
  0.10377520  0.49500000  0.34593076 -0.01710678  0.01001179    4    1
  0.38735628 -0.49500000  0.28062170 -0.02100316  0.01002674    3    1
  0.38879643 -0.48500000  0.27991709 -0.06234323  0.01022819    3    1
  0.38993533 -0.47981626  0.27967255 -0.08318622  0.00038958    3    1
  0.38933132 -0.03201272 -0.80069531 -0.28298438  0.00424177    4    1
  0.38738071 -0.02500000 -0.90334028 -0.23955128  0.01032344    4    1
  0.38531914 -0.01500000 -1.03430999 -0.15584594  0.01012084    4    1
  0.38427735 -0.00500000 -1.11162829 -0.05406959  0.01001373    4    1
  0.38427735  0.00500000 -1.11162829  0.05406959  0.01001373    4    1
  0.38531914  0.01500000 -1.03430999  0.15584594  0.01012084    4    1
  0.38738071  0.02500000 -0.90334028  0.23955128  0.01032344    4    1
  0.38933132  0.03201272 -0.80069531  0.28298438  0.00424177    4    1
  0.38993533  0.47981626  0.27967255  0.08318622  0.00038958    3    1
  0.38879643  0.48500000  0.27991709  0.06234323  0.01022819    3    1
  0.38735628  0.49500000  0.28062170  0.02100316  0.01002674    3    1
  0.39181422 -0.47481626  0.27805875 -0.10237188  0.01029325    3    1
  0.39610653 -0.46500000  0.27500801 -0.13788508  0.01116081    3    1
  0.39929231 -0.45883629  0.27276352 -0.15847092  0.00272400    3    1
  0.39914965 -0.05139109 -0.52014056 -0.35567125  0.00326082    4    1
  0.39554434 -0.04500000 -0.59995424 -0.34100788  0.01141750    4    1
  0.39139469 -0.03701272 -0.72162835 -0.30967793  0.00659364    4    1
  0.39139469  0.03701272 -0.72162835  0.30967793  0.00659364    4    1
  0.39554434  0.04500000 -0.59995424  0.34100788  0.01141750    4    1
  0.39914965  0.05139109 -0.52014056  0.35567125  0.00326082    4    1
  0.39929231  0.45883629  0.27276352  0.15847092  0.00272400    3    1
  0.39610653  0.46500000  0.27500801  0.13788508  0.01116081    3    1
  0.39181422  0.47481626  0.27805875  0.10237188  0.01029325    3    1
  0.40247302 -0.45383629  0.26972305 -0.17371465  0.00912862    3    1
  0.40747302 -0.44655840  0.26473816 -0.19412295  0.00853939    3    1
  0.40801859 -0.06229756 -0.39393977 -0.36895623  0.00606788    4    1
  0.40301859 -0.05639109 -0.45673599 -0.36396237  0.00940980    4    1
  0.40301859  0.05639109 -0.45673599  0.36396237  0.00940980    4    1
  0.40801859  0.06229756 -0.39393977  0.36895623  0.00606788    4    1
  0.40747302  0.44655840  0.26473816  0.19412295  0.00853939    3    1
  0.40247302  0.45383629  0.26972305  0.17371465  0.00912862    3    1
  0.41121651 -0.44155840  0.26061771 -0.20684705  0.00395398    3    1
  0.41621651 -0.43561262  0.25409846 -0.22029721  0.01158688    3    1
  0.41801703 -0.07177076 -0.30832443 -0.36925488  0.00531704    4    1
  0.41301703 -0.06729756 -0.34610373 -0.37010023  0.00810078    4    1
  0.41301703  0.06729756 -0.34610373  0.37010023  0.00810078    4    1
  0.41801703  0.07177076 -0.30832443  0.36925488  0.00531704    4    1
  0.41621651  0.43561262  0.25409846  0.22029721  0.01158688    3    1
  0.41121651  0.44155840  0.26061771  0.20684705  0.00395398    3    1
  0.42056547 -0.43061262  0.24804230 -0.23069945  0.00166740    3    1
  0.42556547 -0.42556547  0.23971381 -0.23971381  0.01254274    3    1
  0.42940025 -0.08043633 -0.24507917 -0.36424621  0.00148334    4    1
  0.42440025 -0.07677076 -0.26974206 -0.36652917  0.01091609    4    1
  0.42440025  0.07677076 -0.26974206  0.36652917  0.01091609    4    1
  0.42940025  0.08043633 -0.24507917  0.36424621  0.00148334    4    1
  0.42556547  0.42556547  0.23971381  0.23971381  0.01254274    3    1
  0.42056547  0.43061262  0.24804230  0.23069945  0.00166740    3    1
  0.43061262 -0.42056547  0.23069945 -0.24804230  0.00166740    3    1
  0.43561262 -0.41621651  0.22029721 -0.25409846  0.01158688    3    1
