### unitcell=Fe-Fe
###  orbital 1:  3z^2-r^2  2:  zx  3:  yz  4:  x^2-y^2  5:  xy
### omega, majority-spin (mu=1-5), minority-spin (mu=1-5), total
    -2.200000000        0.2914691978E-02    0.3525492755E-02    0.3099616484E-02    0.1027639068E-01    0.1846817244E-02    0.2207613257E-20    0.2393483048E-21    0.6200727069E-22    0.1411701512E-19     0.000000000        0.1083150457E-01
    -2.187500000        0.2968835742E-02    0.3613873196E-02    0.3172130821E-02    0.1079365712E-01    0.1873045190E-02    0.2259905275E-20    0.2307091956E-21    0.4458328165E-22    0.1488266322E-19     0.000000000        0.1121077104E-01
    -2.175000000        0.3024738511E-02    0.3706532439E-02    0.3247980687E-02    0.1135799702E-01    0.1899905536E-02    0.2313974305E-20    0.2206308055E-21    0.2508777401E-22    0.1570725224E-19     0.000000000        0.1161857710E-01
    -2.162500000        0.3082492107E-02    0.3803819984E-02    0.3327428864E-02    0.1197589781E-01    0.1927421566E-02    0.2369884385E-20    0.2087783674E-21    0.3231109557E-23    0.1659588504E-19     0.000000000        0.1205853017E-01
    -2.150000000        0.3142195891E-02    0.3906129570E-02    0.3410770431E-02    0.1265508012E-01    0.1955617800E-02    0.2427699268E-20    0.1947214860E-21   -0.2132927928E-22    0.1755383632E-19     0.000000000        0.1253489691E-01
    -2.137500000        0.3203957719E-02    0.4013907265E-02    0.3498338507E-02    0.1340480333E-01    0.1984520089E-02    0.2487481556E-20    0.1779031895E-21   -0.4900122000E-22    0.1858635300E-19     0.000000000        0.1305276345E-01
    -2.125000000        0.3267895087E-02    0.4127661544E-02    0.3590511362E-02    0.1423626643E-01    0.2014155712E-02    0.2549291584E-20    0.1575976446E-21   -0.8027366923E-22    0.1969830509E-19     0.000000000        0.1361824506E-01
    -2.112500000        0.3334136494E-02    0.4247976010E-02    0.3687721349E-02    0.1516314053E-01    0.2044553485E-02    0.2613186001E-20    0.1328517899E-21   -0.1157373401E-21    0.2089359356E-19     0.000000000        0.1423876393E-01
    -2.100000000        0.3402823105E-02    0.4375525633E-02    0.3790466231E-02    0.1620228613E-01    0.2075743886E-02    0.2679215978E-20    0.1024038581E-21   -0.1561118021E-21    0.2217415883E-19     0.000000000        0.1492342249E-01
    -2.087500000        0.3474110785E-02    0.4511097791E-02    0.3899323749E-02    0.1737473438E-01    0.2107759187E-02    0.2747424994E-20    0.6456820290E-22   -0.2022814991E-21    0.2353832780E-19     0.000000000        0.1568351295E-01
    -2.075000000        0.3548172629E-02    0.4655619922E-02    0.4014970634E-02    0.1870705255E-01    0.2140633607E-02    0.2817846156E-20    0.1707020806E-22   -0.2553442224E-21    0.2497804861E-19     0.000000000        0.1653322467E-01
    -2.062500000        0.3625202163E-02    0.4810196505E-02    0.4138207810E-02    0.2023328094E-01    0.2174403472E-02    0.2890499094E-20   -0.4319408686E-22   -0.3166772406E-21    0.2647422335E-19     0.000000000        0.1749064545E-01
    -2.050000000        0.3705417436E-02    0.4976159461E-02    0.4269994438E-02    0.2199773989E-01    0.2209107408E-02    0.2965386591E-20   -0.1205141936E-21   -0.3880288713E-21    0.2798871788E-19     0.000000000        0.1857920932E-01
    -2.037500000        0.3789066385E-02    0.5155138333E-02    0.4411494834E-02    0.2405919782E-01    0.2244786544E-02    0.3042491485E-20   -0.2209036766E-21   -0.4716473673E-21    0.2945041971E-19     0.000000000        0.1982984196E-01
    -2.025000000        0.3876433987E-02    0.5349160446E-02    0.4564144680E-02    0.2649723432E-01    0.2281484752E-02    0.3121775082E-20   -0.3529329862E-21   -0.5704656156E-21    0.3073031160E-19     0.000000000        0.2128422909E-01
    -2.012500000        0.3967852047E-02    0.5560797926E-02    0.4729746974E-02    0.2942227000E-01    0.2319248912E-02    0.3203179911E-20   -0.5290516221E-21   -0.6883711450E-21    0.3159555002E-19     0.000000000        0.2299995793E-01
    -2.000000000        0.4063712975E-02    0.5793390695E-02    0.4910615496E-02    0.3299197576E-01    0.2358129216E-02    0.3286643116E-20   -0.7677516388E-21   -0.8306097068E-21    0.3162170983E-19     0.000000000        0.2505891207E-01
    -1.987500000        0.4164489800E-02    0.6051398032E-02    0.5109797300E-02    0.3743932660E-01    0.2398179519E-02    0.3372134475E-20   -0.1097235229E-20   -0.1004403728E-20    0.3001744460E-19     0.000000000        0.2758159562E-01
    -1.975000000        0.4270766436E-02    0.6340979069E-02    0.5331433135E-02    0.4312315955E-01    0.2439457744E-02    0.3459750855E-20   -0.1561896583E-20   -0.1219927106E-20    0.2525453576E-19     0.000000000        0.3075289797E-01
    -1.962500000        0.4383285603E-02    0.6671006915E-02    0.5581373130E-02    0.5062534882E-01    0.2482026356E-02    0.3549941964E-20   -0.2234361035E-20   -0.1491891779E-20    0.1423302507E-19     0.000000000        0.3487152041E-01
    -1.950000000        0.4503029234E-02    0.7054969771E-02    0.5868300161E-02    0.6095322934E-01    0.2525952929E-02    0.3644052326E-20   -0.3239228794E-20   -0.1842227214E-20   -0.9768626452E-20     0.000000000        0.4045274072E-01
    -1.937500000        0.4631363667E-02    0.7514873370E-02    0.6205959924E-02    0.7600718660E-01    0.2571310828E-02    0.3745667207E-20   -0.4803478498E-20   -0.2304804494E-20   -0.6270054186E-19     0.000000000        0.4846534720E-01
    -1.925000000        0.4770328501E-02    0.8090284437E-02    0.6618111931E-02    0.9982004893E-01    0.2618180067E-02    0.3864163083E-20   -0.7373773525E-20   -0.2934198304E-20   -0.1874197205E-18     0.000000000        0.6095847693E-01
    -1.912500000        0.4923294087E-02    0.8863167239E-02    0.7151368389E-02    0.1425314911        0.2666648417E-02    0.4024960781E-20   -0.1192358996E-19   -0.3822955286E-20   -0.5212464949E-18     0.000000000        0.8306798463E-01
    -1.900000000        0.5096787053E-02    0.1004519774E-01    0.7916928090E-02    0.2370363733        0.2716812969E-02    0.4303252837E-20   -0.2089237996E-19   -0.5138242189E-20   -0.1630599296E-17     0.000000000        0.1314060496    
    -1.887500000        0.5307198927E-02    0.1237671036E-01    0.9272260483E-02    0.5236627069        0.2768782630E-02    0.4957766961E-20   -0.4173220045E-19   -0.7207146247E-20   -0.6511401498E-17     0.000000000        0.2766938296    
    -1.875000000        0.5603652523E-02    0.1742532555E-01    0.1220787308E-01     1.041410513        0.2822683340E-02    0.7117322870E-20   -0.1046292330E-18   -0.1074015379E-19   -0.8496938927E-17     0.000000000        0.5397350236    
    -1.862500000        0.6035155863E-02    0.2365706562E-01    0.1649069167E-01     1.210322162        0.2878668957E-02    0.1639167689E-19   -0.3519214235E-18   -0.1751592470E-19    0.8312985848E-17     0.000000000        0.6296918723    
    -1.850000000        0.6624022932E-02    0.3037918595E-01    0.2178991476E-01     1.302634824        0.2936940542E-02    0.1625305043E-19   -0.3614507747E-18   -0.3298037242E-19    0.8367346718E-17     0.000000000        0.6821824441    
    -1.837500000        0.7447314734E-02    0.3897371490E-01    0.2714296331E-01     1.352894488        0.2997754861E-02    0.2734366316E-21   -0.5704002906E-19   -0.7934187893E-19    0.4713161544E-17     0.000000000        0.7147281177    
    -1.825000000        0.8093150874E-02    0.4219552941E-01    0.3175648953E-01     1.267668135        0.3061383953E-02   -0.1731577940E-19    0.1739014463E-18   -0.2579732235E-18    0.9256706809E-17     0.000000000        0.6763873442    
    -1.812500000        0.9334351634E-02    0.5267111602E-01    0.3710908080E-01     1.333718316        0.3128306630E-02   -0.7091619135E-19    0.1410322185E-18   -0.2414041844E-18    0.8481096415E-17     0.000000000        0.7179805856    
    -1.800000000        0.1026169062E-01    0.5599262950E-01    0.4294619867E-01     1.280373904        0.3198808143E-02   -0.4517388092E-19   -0.1306170165E-18   -0.7477506580E-19    0.3284648954E-17     0.000000000        0.6963866156    
    -1.787500000        0.1117574582E-01    0.6409217469E-01    0.4929903708E-01     1.327287241        0.3274328024E-02   -0.1404044056E-19   -0.6234922472E-18   -0.3187669504E-19    0.2572038618E-17     0.000000000        0.7275642635    
    -1.775000000        0.1338510724E-01    0.7244790648E-01    0.5108208934E-01     1.243128125        0.3352527480E-02   -0.1070481355E-19   -0.1060252091E-17   -0.1736608498E-19    0.4601912635E-17     0.000000000        0.6916978777    
    -1.762500000        0.1317782262E-01    0.7631956484E-01    0.6297668657E-01     1.341624433        0.3439782015E-02   -0.2475605267E-19    0.1156164056E-18   -0.1100157802E-19    0.1140858369E-16     0.000000000        0.7487691447    
    -1.750000000        0.1512229946E-01    0.8146070582E-01    0.6065559224E-01     1.206317049        0.3530707757E-02   -0.9490519953E-19   -0.5833108022E-18   -0.7725732477E-20    0.4989733022E-17     0.000000000        0.6835431771    
    -1.737500000        0.1774826100E-01    0.9121625011E-01    0.6651246748E-01     1.185946372        0.3625034321E-02   -0.1113259563E-18   -0.8100651085E-18   -0.5865217355E-20    0.1818105263E-17     0.000000000        0.6825241926    
    -1.725000000        0.1718369792E-01    0.9960400500E-01    0.8487210725E-01     1.397833953        0.3745464535E-02    0.1480798322E-19    0.2212248561E-18   -0.4747196033E-20    0.9072248977E-18     0.000000000        0.8016196139    
    -1.712500000        0.1928194856E-01    0.9893576553E-01    0.7698461409E-01     1.173097062        0.3858302967E-02    0.1551426309E-18    0.1429174325E-17   -0.4062142108E-20    0.5365723244E-18     0.000000000        0.6860788464    
    -1.700000000        0.2224095628E-01    0.1094518945        0.7487112768E-01     1.071187272        0.3961715588E-02    0.3045155018E-18    0.2835862936E-17   -0.3653827532E-20    0.3396446935E-18     0.000000000        0.6408564831    
    -1.687500000        0.2204549991E-01    0.1168997887        0.9915693329E-01     1.284769283        0.4137057273E-02    0.7132116863E-19    0.1613324055E-17   -0.3438740347E-20    0.2060320688E-18     0.000000000        0.7635042809    
    -1.675000000        0.2457702484E-01    0.1290443166        0.1101447728         1.355747876        0.4328530840E-02   -0.5055198871E-19    0.1602356795E-17   -0.3371539849E-20    0.8427771885E-19     0.000000000        0.8119212605    
    -1.662500000        0.2536756539E-01    0.1216346180        0.8080811678E-01    0.9591141638        0.4394655586E-02   -0.2799057473E-18    0.2826022214E-17   -0.3429093994E-20   -0.7371104464E-19     0.000000000        0.5956595598    
    -1.650000000        0.2924512943E-01    0.1332209915        0.1040047473         1.057418731        0.4610045155E-02   -0.1705323350E-18    0.1815829795E-17   -0.3602900015E-20   -0.3644364937E-18     0.000000000        0.6642498223    
    -1.637500000        0.3048820859E-01    0.1625051099        0.1438958862         1.477313172        0.5024272579E-02   -0.4286173564E-19    0.8972653895E-18   -0.3895780377E-20   -0.1105936395E-17     0.000000000        0.9096133245    
    -1.625000000        0.3179125574E-01    0.1555105719        0.1283363910         1.234453051        0.5151479233E-02   -0.9727496991E-20    0.1268848757E-17   -0.4321185313E-20   -0.3798327261E-17     0.000000000        0.7776213744    
    -1.612500000        0.3354542182E-01    0.1555525348        0.1002143190        0.9187218124        0.5195559886E-02    0.2445612668E-20    0.2802870607E-17   -0.4904591016E-20   -0.1039281077E-16     0.000000000        0.6066148240    
    -1.600000000        0.3614494815E-01    0.1555803344        0.1266982660        0.9851297403        0.5644121654E-02    0.8538947978E-20    0.9399256057E-18   -0.5687239297E-20   -0.3240251335E-17     0.000000000        0.6545987053    
    -1.587500000        0.4259651052E-01    0.2056929219        0.1832073799         1.465678199        0.6572539518E-02    0.1244778754E-19   -0.2176606766E-18   -0.6733272146E-20    0.5995352601E-18     0.000000000        0.9518737754    
    -1.575000000        0.3998438776E-01    0.2017285498        0.1634428813         1.309800760        0.6436174284E-02    0.1552429871E-19   -0.1165017906E-17   -0.8142617562E-20    0.5087196634E-17     0.000000000        0.8606963767    
    -1.562500000        0.4386946140E-01    0.1997786402        0.1343431782        0.9510132309        0.6494156643E-02    0.1836812646E-19   -0.3749491366E-18   -0.1007458488E-19    0.1087001412E-16     0.000000000        0.6677493336    
    -1.550000000        0.4585620610E-01    0.1878200839        0.1554354260        0.9377166803        0.7443156171E-02    0.2133074517E-19   -0.1380052969E-18   -0.1279293968E-19    0.4412139122E-17     0.000000000        0.6671357762    
    -1.537500000        0.5793894016E-01    0.2485695197        0.2188115306         1.329007090        0.9234309271E-02    0.2470399692E-19   -0.9180789421E-19   -0.1675741704E-19    0.3613330750E-17     0.000000000        0.9317806948    
    -1.525000000        0.5247283860E-01    0.2584498496        0.2007587651         1.305185040        0.8718574075E-02    0.2883024272E-19   -0.9227967141E-19   -0.2282473047E-19    0.7980659176E-17     0.000000000        0.9127925338    
    -1.512500000        0.5908441860E-01    0.2798396536        0.2090162164         1.201685158        0.8940138088E-02    0.3422682552E-19   -0.1121696767E-18   -0.3273685008E-19    0.9875566386E-17     0.000000000        0.8792827922    
    -1.500000000        0.6287358682E-01    0.2527955158        0.2137963927         1.019917933        0.1116632089E-01    0.4182137616E-19   -0.1487345860E-18   -0.5047335230E-19    0.4243443659E-17     0.000000000        0.7802748746    
    -1.487500000        0.7608621481E-01    0.3084698949        0.2610731182         1.202999104        0.1351540065E-01    0.5353518081E-19   -0.2120831133E-18   -0.8671871888E-19    0.4775302616E-17     0.000000000        0.9310718662    
    -1.475000000        0.7367169133E-01    0.3383853249        0.2389515881         1.144308282        0.1276058693E-01    0.7405187357E-19   -0.3407742079E-18   -0.1776611895E-18    0.1128596786E-16     0.000000000        0.9040387368    
    -1.462500000        0.8101626605E-01    0.3575596448        0.2910075203         1.237467863        0.1471250196E-01    0.1176019486E-18   -0.7066345404E-18   -0.4897893456E-18    0.5605840742E-17     0.000000000        0.9908818981    
    -1.450000000        0.9830127540E-01    0.4229225575        0.3628877174         1.465244504        0.1974180013E-01    0.2429284818E-18   -0.1669357378E-17   -0.1372499108E-17    0.1899262716E-17     0.000000000         1.184548927    
    -1.437500000        0.9647558019E-01    0.4255570461        0.3093217407         1.117829802        0.1912148085E-01    0.6785351552E-18   -0.1021543455E-17   -0.5976760262E-18    0.7426365373E-18     0.000000000        0.9841528252    
    -1.425000000        0.1124794490        0.4795159018        0.3779865859         1.177838590        0.2326118228E-01    0.5413921234E-18   -0.8486555419E-18   -0.2045346328E-18   -0.1878338804E-19     0.000000000         1.085540854    
    -1.412500000        0.1326413981        0.5516220282        0.4482064251         1.248899221        0.3033325327E-01    0.4619084128E-18   -0.1174452232E-17   -0.9593088698E-19   -0.1584048252E-17     0.000000000         1.205851163    
    -1.400000000        0.1441848658        0.6768762317        0.4981898900         1.371514295        0.3243178904E-01    0.8054840745E-18   -0.2180935567E-17   -0.5445863673E-19   -0.4540568151E-17     0.000000000         1.361598536    
    -1.387500000        0.1681582183        0.7789231989        0.6168851018         1.463538377        0.4232677619E-01    0.3690511598E-18   -0.5613778701E-17   -0.3468968338E-19    0.2966133321E-18     0.000000000         1.534915836    
    -1.375000000        0.2011035465         1.013960985        0.7484591497         1.571991748        0.5316509157E-01    0.2721077063E-18   -0.1383867979E-16   -0.2382269119E-19    0.4776428437E-17     0.000000000         1.794340260    
    -1.362500000        0.2240787657         1.239361847        0.8917168628         1.278402124        0.6339989418E-01    0.5128390178E-18   -0.1312814049E-16   -0.1724202490E-19    0.1517628044E-17     0.000000000         1.848479747    
    -1.350000000        0.2759699844         1.847281131         1.258034532         1.502907492        0.9163530995E-01    0.1651869813E-19   -0.8488819625E-17   -0.1297450061E-19   -0.9300656928E-19     0.000000000         2.487914225    
    -1.337500000        0.2746657137         2.412806952         1.487775866         1.337004455        0.1137754404        0.1182308717E-19   -0.2888832400E-17   -0.1006887037E-19   -0.1076177848E-17     0.000000000         2.813014214    
    -1.325000000        0.2560460559         1.855755915         1.256133740         1.174293661        0.1295689325        0.9669267558E-19   -0.1333523763E-17   -0.8027024337E-20   -0.1712604665E-17     0.000000000         2.335899152    
    -1.312500000        0.2543230330         1.406437111         1.050470625         1.301566962        0.1325377377        0.1200267068E-18   -0.7442857252E-18   -0.6579048612E-20   -0.5236040828E-17     0.000000000         2.072667734    
    -1.300000000        0.2747789671         1.265062383        0.9396687473         1.223788348        0.1407790150        0.1447955654E-18   -0.4570996667E-18   -0.5598966445E-20   -0.1026203464E-16     0.000000000         1.922038730    
    -1.287500000        0.3431912734        0.9453278400        0.7587307651        0.9456256446        0.1314731688        0.1787533639E-18   -0.2905808112E-18   -0.5142430710E-20   -0.3056865418E-17     0.000000000         1.562174346    
    -1.275000000        0.5538188171        0.9905896093        0.7868751347         1.086470178        0.1388743341        0.2294352849E-18   -0.1787264080E-18   -0.5874984756E-20   -0.5449397764E-18     0.000000000         1.778314037    
    -1.262500000        0.7224342582        0.8361174363        0.6163770848         1.266446569        0.1203717196        0.3101264720E-18   -0.9053735576E-19   -0.6095985012E-20    0.1247131095E-17     0.000000000         1.780873534    
    -1.250000000        0.7618673201        0.7713705783        0.6531801763         1.317975267        0.1457240923        0.4498867568E-18   -0.4927521540E-20   -0.5010911437E-20    0.5166284736E-17     0.000000000         1.825058717    
    -1.237500000        0.9184824320        0.9168162535        0.7846276617         1.318981645        0.1619442008        0.7240555945E-18    0.1048907983E-18   -0.6418017886E-20    0.3052702595E-17     0.000000000         2.050426097    
    -1.225000000        0.6494623587        0.8810082282        0.6564237155         1.122017894        0.1263344574        0.1377154318E-17    0.3055749043E-18   -0.1363314823E-19    0.2872372156E-17     0.000000000         1.717623327    
    -1.212500000        0.7724341048        0.5707262015        0.4331607823         1.024979652        0.8955018012E-01    0.3486686299E-17    0.8716264050E-18   -0.2386820388E-19    0.3912671925E-17     0.000000000         1.445425460    
    -1.200000000        0.7804022029        0.5531266256        0.4483894978        0.9726187301        0.1077362137        0.1053203740E-16    0.2679757020E-17   -0.1186436999E-19   -0.3125844694E-17     0.000000000         1.431136635    
    -1.187500000        0.8421045603        0.9005680803        0.8177875312         1.260980246        0.2182861390        0.5879319460E-17    0.1584422147E-17   -0.1355703362E-19   -0.1346646624E-17     0.000000000         2.019863278    
    -1.175000000        0.8573512679        0.8911640098        0.7729726446         1.111408411        0.1817089464        0.2240212075E-17    0.7956744211E-18   -0.3528951281E-19    0.2650156053E-17     0.000000000         1.907302640    
    -1.162500000        0.7877288404        0.7250339056        0.5151834772        0.9692944619        0.1109423233        0.1593913720E-17    0.9136343080E-18   -0.3035855805E-19    0.1022051076E-17     0.000000000         1.554091504    
    -1.150000000        0.5411792156        0.4164694072        0.3155412598        0.6602070690        0.7076963424E-01    0.2433531257E-17    0.2038230857E-17   -0.1005815592E-19   -0.6904369432E-17     0.000000000         1.002083293    
    -1.137500000        0.6488652889        0.4681959454        0.3686492169        0.7231373347        0.8253560306E-01    0.5832198044E-17    0.5572308738E-17   -0.4798338208E-20   -0.1103793602E-16     0.000000000         1.145691694    
    -1.125000000         1.035546048        0.7571020793        0.6938585099         1.114307645        0.1712165186        0.2812433435E-17    0.2627866798E-17   -0.3068876490E-20   -0.3585681262E-17     0.000000000         1.886015401    
    -1.112500000        0.8848811476        0.8787858707        0.8184354269         1.115968565        0.2417592894        0.1168981538E-17    0.1031144387E-17   -0.2482731813E-20   -0.1175085432E-17     0.000000000         1.969915150    
    -1.100000000        0.8350954708        0.8177925057        0.6891482474        0.9592695890        0.1949070207        0.7870590942E-18    0.6806489489E-18   -0.2517371829E-20   -0.3613572737E-18     0.000000000         1.748106417    
    -1.087500000        0.5025569263        0.5431092728        0.3649420604        0.5237786018        0.1046021385        0.8261354876E-18    0.7422442058E-18   -0.3209129083E-20    0.1531113722E-18     0.000000000         1.019494500    
    -1.075000000        0.6169297657        0.4225233148        0.3458485524        0.6192095522        0.7367537702E-01    0.1416229825E-17    0.1349350185E-17   -0.5234491405E-20    0.9031339166E-18     0.000000000         1.039093281    
    -1.062500000        0.8879727831        0.5109196630        0.4312203897        0.7494695927        0.8861366344E-01    0.4028230652E-17    0.3974818834E-17   -0.1173431389E-19    0.3141980690E-17     0.000000000         1.334098046    
    -1.050000000        0.9121996746        0.6760882319        0.6004363735        0.7248707842        0.1723862012        0.4253909834E-17    0.4211641823E-17   -0.3622062183E-19    0.6439639460E-17     0.000000000         1.542990633    
    -1.037500000        0.8011474454        0.6927862891        0.6484089612        0.7408162727        0.2080074417        0.1373972460E-17    0.1341340427E-17   -0.2853605847E-19    0.4038475692E-17     0.000000000         1.545583205    
    -1.025000000        0.8290242761        0.7184469239        0.6634343262        0.8768713998        0.2038901448        0.6164316830E-18    0.5925227049E-18   -0.1014600157E-19    0.1319615705E-17     0.000000000         1.645833535    
    -1.012500000        0.7532713445        0.7754802882        0.6417409202        0.7678249048        0.1967806339        0.3576614128E-18    0.3420452781E-18   -0.5771841495E-20    0.6795410047E-18     0.000000000         1.567549046    
    -1.000000000        0.7022360632        0.5646804926        0.4063147725        0.5219044024        0.1171515815        0.2412324410E-18    0.2339263045E-18   -0.4700523632E-20    0.7540762147E-18     0.000000000         1.156143656    
   -0.9875000000        0.7309424977        0.4277487781        0.3667292688        0.4954569759        0.9576904397E-01    0.1792778091E-18    0.1807798563E-18   -0.4752979995E-20    0.2269158511E-17     0.000000000         1.058323282    
   -0.9750000000        0.7074911261        0.5315084357        0.4864558985        0.5788976231        0.1561381614        0.1429347512E-18    0.1543400252E-18   -0.5419673285E-20    0.1467792590E-17     0.000000000         1.230245622    
   -0.9625000000        0.8011555741        0.6519126850        0.5741079543        0.5647420391        0.2100994513        0.1206925661E-18    0.1439323367E-18   -0.6596547582E-20   -0.5652292021E-17     0.000000000         1.401008852    
   -0.9500000000        0.9967264450        0.6677096634        0.5994931653        0.5897679725        0.1950643128        0.1074185814E-18    0.1457166069E-18   -0.8336491738E-20   -0.2735848734E-17     0.000000000         1.524380779    
   -0.9375000000        0.9725579050        0.6452439103        0.6049193759        0.5523738585        0.1803714132        0.1008224006E-18    0.1595745190E-18   -0.1080373729E-19   -0.9776787960E-18     0.000000000         1.477733231    
   -0.9250000000         1.000443573        0.7256046459        0.6728877266        0.6295528301        0.1884206766        0.1002096717E-18    0.1887679628E-18   -0.1429732291E-19   -0.6610006429E-18     0.000000000         1.608454726    
   -0.9125000000        0.7069954455        0.6903343047        0.5555477675        0.6292729163        0.2064692551        0.1061513955E-18    0.2417364399E-18   -0.1933205378E-19   -0.9419064528E-18     0.000000000         1.394309845    
   -0.9000000000        0.7089581395        0.6226555091        0.4749829683        0.4343488807        0.1945971205        0.1207428314E-18    0.3379777619E-18   -0.2681736163E-19   -0.2560307735E-17     0.000000000         1.217771309    
