   0.000   0.000  -0.550  -0.010  -0.922  -0.006
   0.000   0.000  -0.550   0.000  -0.922   0.000
   0.000   0.000  -0.550   0.010  -0.922   0.006
   0.000   0.000  -0.550   0.020  -0.922   0.013
   0.000   0.000  -0.550   0.030  -0.922   0.019
   0.000   0.000  -0.550   0.040  -0.922   0.026
   0.000   0.000  -0.550   0.050  -0.922   0.032
   0.000   0.000  -0.550   0.060  -0.922   0.039
   0.000   0.000  -0.550   0.070  -0.922   0.045
   0.000   0.000  -0.550   0.080  -0.922   0.052
   0.000   0.000  -0.550   0.090  -0.922   0.058
   0.000   0.000  -0.550   0.100  -0.922   0.065
   0.000   0.000  -0.550   0.110  -0.922   0.071
   0.000   0.000  -0.550   0.120  -0.922   0.078
   0.000   0.000  -0.550   0.130  -0.922   0.084
   0.000   0.000  -0.550   0.140  -0.922   0.091
   0.000   0.000  -0.550   0.150  -0.922   0.097
   0.000   0.000  -0.550   0.160  -0.922   0.104
   0.000   0.000  -0.540  -0.230  -0.906  -0.149
   0.000   0.000  -0.540  -0.220  -0.906  -0.142
   0.000   0.000  -0.540  -0.210  -0.906  -0.136
   0.000   0.000  -0.540  -0.200  -0.906  -0.129
   0.000   0.000  -0.540  -0.190  -0.906  -0.123
   0.000   0.000  -0.540  -0.180  -0.906  -0.117
   0.000   0.000  -0.540  -0.170  -0.906  -0.110
   0.000   0.000  -0.540  -0.160  -0.906  -0.104
   0.000   0.000  -0.540  -0.150  -0.906  -0.097
   0.000   0.000  -0.540  -0.140  -0.906  -0.091
   0.000   0.000  -0.540  -0.130  -0.906  -0.084
   0.000   0.000  -0.540  -0.120  -0.906  -0.078
   0.000   0.000  -0.540  -0.110  -0.906  -0.071
   0.000   0.000  -0.540  -0.100  -0.906  -0.065
   0.000   0.000  -0.540  -0.090  -0.906  -0.058
   0.000   0.000  -0.540  -0.080  -0.906  -0.052
   0.000   0.000  -0.540  -0.070  -0.906  -0.045
   0.000   0.000  -0.540  -0.060  -0.906  -0.039
   0.000   0.000  -0.540  -0.050  -0.906  -0.032
   0.000   0.000  -0.540  -0.040  -0.906  -0.026
   0.000   0.000  -0.540  -0.030  -0.906  -0.019
   0.000   0.000  -0.540  -0.020  -0.906  -0.013
   0.000   0.000  -0.540  -0.010  -0.906  -0.006
   0.000   0.000  -0.540   0.000  -0.906   0.000
   0.000   0.000  -0.540   0.010  -0.906   0.006
   0.000   0.000  -0.540   0.020  -0.906   0.013
   0.000   0.000  -0.540   0.030  -0.906   0.019
   0.000   0.000  -0.540   0.040  -0.906   0.026
   0.000   0.000  -0.540   0.050  -0.906   0.032
   0.000   0.000  -0.540   0.060  -0.906   0.039
   0.000   0.000  -0.540   0.070  -0.906   0.045
   0.000   0.000  -0.540   0.080  -0.906   0.052
   0.000   0.000  -0.540   0.090  -0.906   0.058
   0.000   0.000  -0.540   0.100  -0.906   0.065
   0.000   0.000  -0.540   0.110  -0.906   0.071
   0.000   0.000  -0.540   0.120  -0.906   0.078
   0.000   0.000  -0.540   0.130  -0.906   0.084
   0.000   0.000  -0.540   0.140  -0.906   0.091
   0.000   0.000  -0.540   0.150  -0.906   0.097
   0.000   0.000  -0.540   0.160  -0.906   0.104
   0.000   0.000  -0.540   0.170  -0.906   0.110
   0.000   0.000  -0.540   0.180  -0.906   0.117
   0.000   0.000  -0.540   0.190  -0.906   0.123
   0.000   0.000  -0.540   0.200  -0.906   0.129
   0.000   0.000  -0.540   0.210  -0.906   0.136
   0.000   0.000  -0.540   0.220  -0.906   0.142
   0.000   0.000  -0.540   0.230  -0.906   0.149
   0.000   0.000  -0.530  -0.290  -0.889  -0.188
   0.000   0.000  -0.530  -0.280  -0.889  -0.181
   0.000   0.000  -0.530  -0.270  -0.889  -0.175
   0.000   0.000  -0.530  -0.260  -0.889  -0.168
   0.000   0.000  -0.530  -0.250  -0.889  -0.162
   0.000   0.000  -0.530  -0.240  -0.889  -0.155
   0.000   0.000  -0.530  -0.230  -0.889  -0.149
   0.000   0.000  -0.530  -0.220  -0.889  -0.142
   0.000   0.000  -0.530  -0.210  -0.889  -0.136
   0.000   0.000  -0.530  -0.200  -0.889  -0.129
   0.000   0.000  -0.530  -0.190  -0.889  -0.123
   0.000   0.000  -0.530  -0.180  -0.889  -0.117
   0.000   0.000  -0.530  -0.170  -0.889  -0.110
   0.000   0.000  -0.530  -0.160  -0.889  -0.104
   0.000   0.000  -0.530  -0.150  -0.889  -0.097
   0.000   0.000  -0.530  -0.140  -0.889  -0.091
   0.000   0.000  -0.530  -0.130  -0.889  -0.084
   0.000   0.000  -0.530  -0.120  -0.889  -0.078
   0.000   0.000  -0.530  -0.110  -0.889  -0.071
   0.000   0.000  -0.530  -0.100  -0.889  -0.065
   0.000   0.000  -0.530  -0.090  -0.889  -0.058
   0.000   0.000  -0.530  -0.080  -0.889  -0.052
   0.000   0.000  -0.530  -0.070  -0.889  -0.045
   0.000   0.000  -0.530  -0.060  -0.889  -0.039
   0.000   0.000  -0.530  -0.050  -0.889  -0.032
   0.000   0.000  -0.530  -0.040  -0.889  -0.026
   0.000   0.000  -0.530  -0.030  -0.889  -0.019
   0.000   0.000  -0.530  -0.020  -0.889  -0.013
   0.000   0.000  -0.530  -0.010  -0.889  -0.006
   0.000   0.000  -0.530   0.000  -0.889   0.000
   0.000   0.000  -0.530   0.010  -0.889   0.006
   0.000   0.000  -0.530   0.020  -0.889   0.013
   0.000   0.000  -0.530   0.030  -0.889   0.019
   0.000   0.000  -0.530   0.040  -0.889   0.026
   0.000   0.000  -0.530   0.050  -0.889   0.032
   0.000   0.000  -0.530   0.060  -0.889   0.039
   0.000   0.000  -0.530   0.070  -0.889   0.045
   0.000   0.000  -0.530   0.080  -0.889   0.052
   0.000   0.000  -0.530   0.090  -0.889   0.058
   0.000   0.000  -0.530   0.100  -0.889   0.065
   0.000   0.000  -0.530   0.110  -0.889   0.071
   0.000   0.000  -0.530   0.120  -0.889   0.078
   0.000   0.000  -0.530   0.130  -0.889   0.084
   0.000   0.000  -0.530   0.140  -0.889   0.091
   0.000   0.000  -0.530   0.150  -0.889   0.097
   0.000   0.000  -0.530   0.160  -0.889   0.104
   0.000   0.000  -0.530   0.170  -0.889   0.110
   0.000   0.000  -0.530   0.180  -0.889   0.117
   0.000   0.000  -0.530   0.190  -0.889   0.123
   0.000   0.000  -0.530   0.200  -0.889   0.129
   0.000   0.000  -0.530   0.210  -0.889   0.136
   0.000   0.000  -0.530   0.220  -0.889   0.142
   0.000   0.000  -0.530   0.230  -0.889   0.149
   0.000   0.000  -0.530   0.240  -0.889   0.155
   0.000   0.000  -0.530   0.250  -0.889   0.162
   0.000   0.000  -0.530   0.260  -0.889   0.168
   0.000   0.000  -0.530   0.270  -0.889   0.175
   0.000   0.000  -0.530   0.280  -0.889   0.181
   0.000   0.000  -0.530   0.290  -0.889   0.188
   0.000   0.000  -0.520  -0.360  -0.872  -0.233
   0.000   0.000  -0.520  -0.350  -0.872  -0.227
   0.000   0.000  -0.520  -0.340  -0.872  -0.220
   0.000   0.000  -0.520  -0.330  -0.872  -0.214
   0.000   0.000  -0.520  -0.320  -0.872  -0.207
   0.000   0.000  -0.520  -0.310  -0.872  -0.201
   0.000   0.000  -0.520  -0.300  -0.872  -0.194
   0.000   0.000  -0.520  -0.290  -0.872  -0.188
   0.000   0.000  -0.520  -0.280  -0.872  -0.181
   0.000   0.000  -0.520  -0.270  -0.872  -0.175
   0.000   0.000  -0.520  -0.260  -0.872  -0.168
   0.000   0.000  -0.520  -0.250  -0.872  -0.162
   0.000   0.000  -0.520  -0.240  -0.872  -0.155
   0.000   0.000  -0.520  -0.230  -0.872  -0.149
   0.000   0.000  -0.520  -0.220  -0.872  -0.142
   0.000   0.000  -0.520  -0.210  -0.872  -0.136
   0.000   0.000  -0.520  -0.200  -0.872  -0.129
   0.000   0.000  -0.520  -0.190  -0.872  -0.123
   0.000   0.000  -0.520  -0.180  -0.872  -0.117
   0.000   0.000  -0.520  -0.170  -0.872  -0.110
   0.000   0.000  -0.520  -0.160  -0.872  -0.104
   0.000   0.000  -0.520  -0.150  -0.872  -0.097
   0.000   0.000  -0.520  -0.140  -0.872  -0.091
   0.000   0.000  -0.520  -0.130  -0.872  -0.084
   0.000   0.000  -0.520  -0.120  -0.872  -0.078
   0.000   0.000  -0.520  -0.110  -0.872  -0.071
   0.000   0.000  -0.520  -0.100  -0.872  -0.065
   0.000   0.000  -0.520  -0.090  -0.872  -0.058
   0.000   0.000  -0.520  -0.080  -0.872  -0.052
   0.000   0.000  -0.520  -0.070  -0.872  -0.045
   0.000   0.000  -0.520  -0.060  -0.872  -0.039
   0.000   0.000  -0.520  -0.050  -0.872  -0.032
   0.000   0.000  -0.520  -0.040  -0.872  -0.026
   0.000   0.000  -0.520  -0.030  -0.872  -0.019
   0.000   0.000  -0.520  -0.020  -0.872  -0.013
   0.000   0.000  -0.520  -0.010  -0.872  -0.006
   0.000   0.000  -0.520   0.000  -0.872   0.000
   0.000   0.000  -0.520   0.010  -0.872   0.006
   0.000   0.000  -0.520   0.020  -0.872   0.013
   0.000   0.000  -0.520   0.030  -0.872   0.019
   0.000   0.000  -0.520   0.040  -0.872   0.026
   0.000   0.000  -0.520   0.050  -0.872   0.032
   0.000   0.000  -0.520   0.060  -0.872   0.039
   0.000   0.000  -0.520   0.070  -0.872   0.045
   0.000   0.000  -0.520   0.080  -0.872   0.052
   0.000   0.000  -0.520   0.090  -0.872   0.058
   0.000   0.000  -0.520   0.100  -0.872   0.065
   0.000   0.000  -0.520   0.110  -0.872   0.071
   0.000   0.000  -0.520   0.120  -0.872   0.078
   0.000   0.000  -0.520   0.130  -0.872   0.084
   0.000   0.000  -0.520   0.140  -0.872   0.091
   0.000   0.000  -0.520   0.150  -0.872   0.097
   0.000   0.000  -0.520   0.160  -0.872   0.104
   0.000   0.000  -0.520   0.170  -0.872   0.110
   0.000   0.000  -0.520   0.180  -0.872   0.117
   0.000   0.000  -0.520   0.190  -0.872   0.123
   0.000   0.000  -0.520   0.200  -0.872   0.129
   0.000   0.000  -0.520   0.210  -0.872   0.136
   0.000   0.000  -0.520   0.220  -0.872   0.142
   0.000   0.000  -0.520   0.230  -0.872   0.149
   0.000   0.000  -0.520   0.240  -0.872   0.155
   0.000   0.000  -0.520   0.250  -0.872   0.162
   0.000   0.000  -0.520   0.260  -0.872   0.168
   0.000   0.000  -0.520   0.270  -0.872   0.175
   0.000   0.000  -0.520   0.280  -0.872   0.181
   0.000   0.000  -0.520   0.290  -0.872   0.188
   0.000   0.000  -0.520   0.300  -0.872   0.194
   0.000   0.000  -0.520   0.310  -0.872   0.201
   0.000   0.000  -0.520   0.320  -0.872   0.207
   0.000   0.000  -0.520   0.330  -0.872   0.214
   0.000   0.000  -0.520   0.340  -0.872   0.220
   0.000   0.000  -0.520   0.350  -0.872   0.227
   0.000   0.000  -0.520   0.360  -0.872   0.233
   0.000   0.000  -0.510  -0.430  -0.855  -0.278
   0.000   0.000  -0.510  -0.420  -0.855  -0.272
   0.000   0.000  -0.510  -0.410  -0.855  -0.265
   0.000   0.000  -0.510  -0.400  -0.855  -0.259
   0.000   0.000  -0.510  -0.390  -0.855  -0.252
   0.000   0.000  -0.510  -0.380  -0.855  -0.246
   0.000   0.000  -0.510  -0.370  -0.855  -0.240
   0.000   0.000  -0.510  -0.360  -0.855  -0.233
   0.000   0.000  -0.510  -0.350  -0.855  -0.227
   0.000   0.000  -0.510  -0.340  -0.855  -0.220
   0.000   0.000  -0.510  -0.330  -0.855  -0.214
   0.000   0.000  -0.510  -0.320  -0.855  -0.207
   0.000   0.000  -0.510  -0.310  -0.855  -0.201
   0.000   0.000  -0.510  -0.300  -0.855  -0.194
   0.000   0.000  -0.510  -0.290  -0.855  -0.188
   0.000   0.000  -0.510  -0.280  -0.855  -0.181
   0.000   0.000  -0.510  -0.270  -0.855  -0.175
   0.000   0.000  -0.510  -0.260  -0.855  -0.168
   0.000   0.000  -0.510  -0.250  -0.855  -0.162
   0.000   0.000  -0.510  -0.240  -0.855  -0.155
   0.000   0.000  -0.510  -0.230  -0.855  -0.149
   0.000   0.000  -0.510  -0.220  -0.855  -0.142
   0.000   0.000  -0.510  -0.210  -0.855  -0.136
   0.000   0.000  -0.510  -0.200  -0.855  -0.129
   0.000   0.000  -0.510  -0.190  -0.855  -0.123
   0.000   0.000  -0.510  -0.180  -0.855  -0.117
   0.000   0.000  -0.510  -0.170  -0.855  -0.110
   0.000   0.000  -0.510  -0.160  -0.855  -0.104
   0.000   0.000  -0.510  -0.150  -0.855  -0.097
   0.000   0.000  -0.510  -0.140  -0.855  -0.091
   0.000   0.000  -0.510  -0.130  -0.855  -0.084
   0.000   0.000  -0.510  -0.120  -0.855  -0.078
   0.000   0.000  -0.510  -0.110  -0.855  -0.071
   0.000   0.000  -0.510  -0.100  -0.855  -0.065
   0.000   0.000  -0.510  -0.090  -0.855  -0.058
   0.000   0.000  -0.510  -0.080  -0.855  -0.052
   0.000   0.000  -0.510  -0.070  -0.855  -0.045
   0.000   0.000  -0.510  -0.060  -0.855  -0.039
   0.000   0.000  -0.510  -0.050  -0.855  -0.032
   0.000   0.000  -0.510  -0.040  -0.855  -0.026
   0.000   0.000  -0.510  -0.030  -0.855  -0.019
   0.000   0.000  -0.510  -0.020  -0.855  -0.013
   0.000   0.000  -0.510  -0.010  -0.855  -0.006
   0.000   0.000  -0.510   0.000  -0.855   0.000
   0.000   0.000  -0.510   0.010  -0.855   0.006
   0.000   0.000  -0.510   0.020  -0.855   0.013
   0.000   0.000  -0.510   0.030  -0.855   0.019
   0.000   0.000  -0.510   0.040  -0.855   0.026
   0.000   0.000  -0.510   0.050  -0.855   0.032
   0.000   0.000  -0.510   0.060  -0.855   0.039
   0.000   0.000  -0.510   0.070  -0.855   0.045
   0.000   0.000  -0.510   0.080  -0.855   0.052
   0.000   0.000  -0.510   0.090  -0.855   0.058
   0.000   0.000  -0.510   0.100  -0.855   0.065
   0.000   0.000  -0.510   0.110  -0.855   0.071
   0.000   0.000  -0.510   0.120  -0.855   0.078
   0.000   0.000  -0.510   0.130  -0.855   0.084
   0.000   0.000  -0.510   0.140  -0.855   0.091
   0.000   0.000  -0.510   0.150  -0.855   0.097
   0.000   0.000  -0.510   0.160  -0.855   0.104
   0.000   0.000  -0.510   0.170  -0.855   0.110
   0.000   0.000  -0.510   0.180  -0.855   0.117
   0.000   0.000  -0.510   0.190  -0.855   0.123
   0.000   0.000  -0.510   0.200  -0.855   0.129
   0.000   0.000  -0.510   0.210  -0.855   0.136
   0.000   0.000  -0.510   0.220  -0.855   0.142
   0.000   0.000  -0.510   0.230  -0.855   0.149
   0.000   0.000  -0.510   0.240  -0.855   0.155
   0.000   0.000  -0.510   0.250  -0.855   0.162
   0.000   0.000  -0.510   0.260  -0.855   0.168
   0.000   0.000  -0.510   0.270  -0.855   0.175
   0.000   0.000  -0.510   0.280  -0.855   0.181
   0.000   0.000  -0.510   0.290  -0.855   0.188
   0.000   0.000  -0.510   0.300  -0.855   0.194
   0.000   0.000  -0.510   0.310  -0.855   0.201
   0.000   0.000  -0.510   0.320  -0.855   0.207
   0.000   0.000  -0.510   0.330  -0.855   0.214
   0.000   0.000  -0.510   0.340  -0.855   0.220
   0.000   0.000  -0.510   0.350  -0.855   0.227
   0.000   0.000  -0.510   0.360  -0.855   0.233
   0.000   0.000  -0.510   0.370  -0.855   0.240
   0.000   0.000  -0.510   0.380  -0.855   0.246
   0.000   0.000  -0.510   0.390  -0.855   0.252
   0.000   0.000  -0.510   0.400  -0.855   0.259
   0.000   0.000  -0.510   0.410  -0.855   0.265
   0.000   0.000  -0.510   0.420  -0.855   0.272
   0.000   0.000  -0.510   0.430  -0.855   0.278
   0.000   0.000  -0.500  -0.500  -0.838  -0.324
   0.000   0.000  -0.500  -0.490  -0.838  -0.317
   0.000   0.000  -0.500  -0.480  -0.838  -0.311
   0.000   0.000  -0.500  -0.470  -0.838  -0.304
   0.000   0.000  -0.500  -0.460  -0.838  -0.298
   0.000   0.000  -0.500  -0.450  -0.838  -0.291
   0.000   0.000  -0.500  -0.440  -0.838  -0.285
   0.000   0.000  -0.500  -0.430  -0.838  -0.278
   0.000   0.000  -0.500  -0.420  -0.838  -0.272
   0.000   0.000  -0.500  -0.410  -0.838  -0.265
   0.000   0.000  -0.500  -0.400  -0.838  -0.259
   0.000   0.000  -0.500  -0.390  -0.838  -0.252
   0.000   0.000  -0.500  -0.380  -0.838  -0.246
   0.000   0.000  -0.500  -0.370  -0.838  -0.240
   0.000   0.000  -0.500  -0.360  -0.838  -0.233
   0.000   0.000  -0.500  -0.350  -0.838  -0.227
   0.000   0.000  -0.500  -0.340  -0.838  -0.220
   0.000   0.000  -0.500  -0.330  -0.838  -0.214
   0.000   0.000  -0.500  -0.320  -0.838  -0.207
   0.000   0.000  -0.500  -0.310  -0.838  -0.201
   0.000   0.000  -0.500  -0.300  -0.838  -0.194
   0.000   0.000  -0.500  -0.290  -0.838  -0.188
   0.000   0.000  -0.500  -0.280  -0.838  -0.181
   0.000   0.000  -0.500  -0.270  -0.838  -0.175
   0.000   0.000  -0.500  -0.260  -0.838  -0.168
   0.000   0.000  -0.500  -0.250  -0.838  -0.162
   0.000   0.000  -0.500  -0.240  -0.838  -0.155
   0.000   0.000  -0.500  -0.230  -0.838  -0.149
   0.000   0.000  -0.500  -0.220  -0.838  -0.142
   0.000   0.000  -0.500  -0.210  -0.838  -0.136
   0.000   0.000  -0.500  -0.200  -0.838  -0.129
   0.000   0.000  -0.500  -0.190  -0.838  -0.123
   0.000   0.000  -0.500  -0.180  -0.838  -0.117
   0.000   0.000  -0.500  -0.170  -0.838  -0.110
   0.000   0.000  -0.500  -0.160  -0.838  -0.104
   0.000   0.000  -0.500  -0.150  -0.838  -0.097
   0.000   0.000  -0.500  -0.140  -0.838  -0.091
   0.000   0.000  -0.500  -0.130  -0.838  -0.084
   0.000   0.000  -0.500  -0.120  -0.838  -0.078
   0.000   0.000  -0.500  -0.110  -0.838  -0.071
   0.000   0.000  -0.500  -0.100  -0.838  -0.065
   0.000   0.000  -0.500  -0.090  -0.838  -0.058
   0.000   0.000  -0.500  -0.080  -0.838  -0.052
   0.000   0.000  -0.500  -0.070  -0.838  -0.045
   0.000   0.000  -0.500  -0.060  -0.838  -0.039
   0.000   0.000  -0.500  -0.050  -0.838  -0.032
   0.000   0.000  -0.500  -0.040  -0.838  -0.026
   0.000   0.000  -0.500  -0.030  -0.838  -0.019
   0.000   0.000  -0.500  -0.020  -0.838  -0.013
   0.000   0.000  -0.500  -0.010  -0.838  -0.006
   0.000   0.000  -0.500   0.000  -0.838   0.000
   0.000   0.000  -0.500   0.010  -0.838   0.006
   0.000   0.000  -0.500   0.020  -0.838   0.013
   0.000   0.000  -0.500   0.030  -0.838   0.019
   0.000   0.000  -0.500   0.040  -0.838   0.026
   0.000   0.000  -0.500   0.050  -0.838   0.032
   0.000   0.000  -0.500   0.060  -0.838   0.039
   0.000   0.000  -0.500   0.070  -0.838   0.045
   0.000   0.000  -0.500   0.080  -0.838   0.052
   0.000   0.000  -0.500   0.090  -0.838   0.058
   0.000   0.000  -0.500   0.100  -0.838   0.065
   0.000   0.000  -0.500   0.110  -0.838   0.071
   0.000   0.000  -0.500   0.120  -0.838   0.078
   0.000   0.000  -0.500   0.130  -0.838   0.084
   0.000   0.000  -0.500   0.140  -0.838   0.091
   0.000   0.000  -0.500   0.150  -0.838   0.097
   0.000   0.000  -0.500   0.160  -0.838   0.104
   0.000   0.000  -0.500   0.170  -0.838   0.110
   0.000   0.000  -0.500   0.180  -0.838   0.117
   0.000   0.000  -0.500   0.190  -0.838   0.123
   0.000   0.000  -0.500   0.200  -0.838   0.129
   0.000   0.000  -0.500   0.210  -0.838   0.136
   0.000   0.000  -0.500   0.220  -0.838   0.142
   0.000   0.000  -0.500   0.230  -0.838   0.149
   0.000   0.000  -0.500   0.240  -0.838   0.155
   0.000   0.000  -0.500   0.250  -0.838   0.162
   0.000   0.000  -0.500   0.260  -0.838   0.168
   0.000   0.000  -0.500   0.270  -0.838   0.175
   0.000   0.000  -0.500   0.280  -0.838   0.181
   0.000   0.000  -0.500   0.290  -0.838   0.188
   0.000   0.000  -0.500   0.300  -0.838   0.194
   0.000   0.000  -0.500   0.310  -0.838   0.201
   0.000   0.000  -0.500   0.320  -0.838   0.207
   0.000   0.000  -0.500   0.330  -0.838   0.214
   0.000   0.000  -0.500   0.340  -0.838   0.220
   0.000   0.000  -0.500   0.350  -0.838   0.227
   0.000   0.000  -0.500   0.360  -0.838   0.233
   0.000   0.000  -0.500   0.370  -0.838   0.240
   0.000   0.000  -0.500   0.380  -0.838   0.246
   0.000   0.000  -0.500   0.390  -0.838   0.252
   0.000   0.000  -0.500   0.400  -0.838   0.259
   0.000   0.000  -0.500   0.410  -0.838   0.265
   0.000   0.000  -0.500   0.420  -0.838   0.272
   0.000   0.000  -0.500   0.430  -0.838   0.278
   0.000   0.000  -0.500   0.440  -0.838   0.285
   0.000   0.000  -0.500   0.450  -0.838   0.291
   0.000   0.000  -0.500   0.460  -0.838   0.298
   0.000   0.000  -0.500   0.470  -0.838   0.304
   0.000   0.000  -0.500   0.480  -0.838   0.311
   0.000   0.000  -0.500   0.490  -0.838   0.317
   0.000   0.000  -0.500   0.500  -0.838   0.324
   0.000   0.000  -0.490  -0.560  -0.822  -0.363
   0.000   0.000  -0.490  -0.550  -0.822  -0.356
   0.000   0.000  -0.490  -0.540  -0.822  -0.350
   0.000   0.000  -0.490  -0.530  -0.822  -0.343
   0.000   0.000  -0.490  -0.520  -0.822  -0.337
   0.000   0.000  -0.490  -0.510  -0.822  -0.330
   0.000   0.000  -0.490  -0.500  -0.822  -0.324
   0.000   0.000  -0.490  -0.490  -0.822  -0.317
   0.000   0.000  -0.490  -0.480  -0.822  -0.311
   0.000   0.000  -0.490  -0.470  -0.822  -0.304
   0.000   0.000  -0.490  -0.460  -0.822  -0.298
   0.000   0.000  -0.490  -0.450  -0.822  -0.291
   0.000   0.000  -0.490  -0.440  -0.822  -0.285
   0.000   0.000  -0.490  -0.430  -0.822  -0.278
   0.000   0.000  -0.490  -0.420  -0.822  -0.272
   0.000   0.000  -0.490  -0.410  -0.822  -0.265
   0.000   0.000  -0.490  -0.400  -0.822  -0.259
   0.000   0.000  -0.490  -0.390  -0.822  -0.252
   0.000   0.000  -0.490  -0.380  -0.822  -0.246
   0.000   0.000  -0.490  -0.370  -0.822  -0.240
   0.000   0.000  -0.490  -0.360  -0.822  -0.233
   0.000   0.000  -0.490  -0.350  -0.822  -0.227
   0.000   0.000  -0.490  -0.340  -0.822  -0.220
   0.000   0.000  -0.490  -0.330  -0.822  -0.214
   0.000   0.000  -0.490  -0.320  -0.822  -0.207
   0.000   0.000  -0.490  -0.310  -0.822  -0.201
   0.000   0.000  -0.490  -0.300  -0.822  -0.194
   0.000   0.000  -0.490  -0.290  -0.822  -0.188
   0.000   0.000  -0.490  -0.280  -0.822  -0.181
   0.000   0.000  -0.490  -0.270  -0.822  -0.175
   0.000   0.000  -0.490  -0.260  -0.822  -0.168
   0.000   0.000  -0.490  -0.250  -0.822  -0.162
   0.000   0.000  -0.490  -0.240  -0.822  -0.155
   0.000   0.000  -0.490  -0.230  -0.822  -0.149
   0.000   0.000  -0.490  -0.220  -0.822  -0.142
   0.000   0.000  -0.490  -0.210  -0.822  -0.136
   0.000   0.000  -0.490  -0.200  -0.822  -0.129
   0.000   0.000  -0.490  -0.190  -0.822  -0.123
   0.000   0.000  -0.490  -0.180  -0.822  -0.117
   0.000   0.000  -0.490  -0.170  -0.822  -0.110
   0.000   0.000  -0.490  -0.160  -0.822  -0.104
   0.000   0.000  -0.490  -0.150  -0.822  -0.097
   0.000   0.000  -0.490  -0.140  -0.822  -0.091
   0.000   0.000  -0.490  -0.130  -0.822  -0.084
   0.000   0.000  -0.490  -0.120  -0.822  -0.078
   0.000   0.000  -0.490  -0.110  -0.822  -0.071
   0.000   0.000  -0.490  -0.100  -0.822  -0.065
   0.000   0.000  -0.490  -0.090  -0.822  -0.058
   0.000   0.000  -0.490  -0.080  -0.822  -0.052
   0.000   0.000  -0.490  -0.070  -0.822  -0.045
   0.000   0.000  -0.490  -0.060  -0.822  -0.039
   0.000   0.000  -0.490  -0.050  -0.822  -0.032
   0.000   0.000  -0.490  -0.040  -0.822  -0.026
   0.000   0.000  -0.490  -0.030  -0.822  -0.019
   0.000   0.000  -0.490  -0.020  -0.822  -0.013
   0.000   0.000  -0.490  -0.010  -0.822  -0.006
   0.000   0.000  -0.490   0.000  -0.822   0.000
   0.000   0.000  -0.490   0.010  -0.822   0.006
   0.000   0.000  -0.490   0.020  -0.822   0.013
   0.000   0.000  -0.490   0.030  -0.822   0.019
   0.000   0.000  -0.490   0.040  -0.822   0.026
   0.000   0.000  -0.490   0.050  -0.822   0.032
   0.000   0.000  -0.490   0.060  -0.822   0.039
   0.000   0.000  -0.490   0.070  -0.822   0.045
   0.000   0.000  -0.490   0.080  -0.822   0.052
   0.000   0.000  -0.490   0.090  -0.822   0.058
   0.000   0.000  -0.490   0.100  -0.822   0.065
   0.000   0.000  -0.490   0.110  -0.822   0.071
   0.000   0.000  -0.490   0.120  -0.822   0.078
   0.000   0.000  -0.490   0.130  -0.822   0.084
   0.000   0.000  -0.490   0.140  -0.822   0.091
   0.000   0.000  -0.490   0.150  -0.822   0.097
